"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"1","Abilene* TX MSA","14",14,0,0,0,0
"2","Albany* GA MSA","53",50,0,3,0,0
"3","Albany-Schenectady-Troy* NY  MSA","154",143,2,4,5,1
"4","Albuquerque* NM MSA","357",357,0,0,0,0
"5","Alexandria* LA MSA","29",29,0,0,0,0
"6","Allentown-Bethlehem-Easton*  PA MSA","214",207,0,7,0,0
"7","Altoona* PA MSA","7",7,0,0,0,0
"8","Amarillo* TX MSA","45",45,0,0,0,0
"9","Anchorage* AK MSA","162",106,24,12,20,1
"10","Anniston* AL MSA","22",17,0,0,5,1
"11","Appleton-Oshkosh-Neenah* WI  MSA","162",104,14,0,44,5
"12","Asheville* NC MSA","152",98,6,0,48,2
"13","Athens* GA MSA","103",71,4,0,28,1
"14","Atlanta  GA MSA","5574",4190,4,38,1342,69
"15","Auburn-Opelika* AL MSA","40",38,2,0,0,0
"16","Augusta-Aiken* GA-SC MSA","220",220,0,0,0,0
"17","Austin-San Marcos* TX MSA","1106",931,22,3,150,17
"18","Bakersfield* CA MSA","242",226,0,0,16,2
"19","Bangor* ME MSA","134",19,0,0,115,3
"20","Barnstable-Yarmouth* MA MSA","96",96,0,0,0,0
"21","Baton Rouge* LA MSA","160",92,2,0,66,1
"22","Beaumont-Port Arthur* TX MSA","49",49,0,0,0,0
"23","Bellingham* WA MSA","149",93,6,4,46,3
"24","Benton Harbor* MI MSA","5",5,0,0,0,0
"25","Billings* MT MSA","51",35,0,8,8,1
"26","Biloxi-Gulfport-Pascagoula*  MS MSA","506",173,2,11,320,4
"27","Binghamton* NY MSA","29",11,0,0,18,1
"28","Birmingham* AL MSA","366",366,0,0,0,0
"29","Bismarck* ND MSA","58",48,6,4,0,0
"30","Bloomington* IN MSA","46",40,6,0,0,0
"31","Bloomington-Normal* IL MSA","51",43,0,8,0,0
"32","Boise City* ID MSA","506",498,4,4,0,0
"33","Boston-Worcester-Lawrence  MA-NH-ME-CT CMSA","1488",1264,50,26,148,16
"34","Brownsville-Harlingen-San  Benito* TX MSA","155",147,4,4,0,0
"35","Bryan-College Station* TX MSA","44",44,0,0,0,0
"36","Buffalo-Niagara Falls* NY MSA","165",146,2,0,17,1
"37","Burlington* VT MSA","72",70,2,0,0,0
"38","Canton-Massillon* OH MSA","94",90,4,0,0,0
"39","Casper* WY MSA","10",10,0,0,0,0
"40","Cedar Rapids* IA MSA","167",90,4,7,66,5
"41","Champaign-Urbana* IL MSA","99",49,2,0,48,1
"42","Charleston-North  Charleston* SC MSA","428",321,6,7,94,9
"43","Charleston* WV MSA","26",24,2,0,0,0
"44","Charlotte-Gastonia-Rock  Hill  NC-SC MSA","2016",1149,20,17,830,51
"45","Charlottesville* VA MSA","105",97,8,0,0,0
"46","Chattanooga* TN-GA MSA","167",155,0,7,5,1
"47","Cheyenne* WY MSA","20",20,0,0,0,0
"48","Chicago-Gary-Kenosha  IL-IN-  WI CMSA","3850",2967,58,194,631,43
"49","Chico-Paradise* CA MSA","243",74,0,0,169,22
"50","Cincinnati-Hamilton  OH-KY-  IN CMSA","1235",844,2,16,373,25
"51","Clarksville-Hopkinsville*  TN-KY MSA","140",125,0,15,0,0
"52","Cleveland-Akron  OH CMSA","1061",846,24,74,117,9
"53","Colorado Springs* CO MSA","910",514,2,0,394,23
"54","Columbia* MO MSA","81",75,6,0,0,0
"55","Columbia* SC MSA","550",366,0,0,184,9
"56","Columbus* GA-AL MSA","281",81,0,0,200,10
"57","Columbus  OH MSA","1269",784,10,33,442,40
"58","Corpus Christi* TX MSA","50",50,0,0,0,0
"59","Corvallis OR MSA*","36",25,0,0,11,1
"60","Cumberland* MD-WV MSA","10",10,0,0,0,0
"61","Dallas-Fort Worth  TX CMSA","3759",3260,22,22,455,20
"62","Danville* VA MSA","24",24,0,0,0,0
"63","Davenport-Moline-Rock  Island* IA-IL MSA","56",44,0,0,12,1
"64","Dayton-Springfield* OH MSA","215",189,2,24,0,0
"65","Daytona Beach* FL MSA","427",409,0,4,14,2
"66","Decatur* Al MSA","35",30,0,0,5,1
"67","Decatur* IL MSA","14",12,2,0,0,0
"68","Denver-Boulder-Greeley  CO  CMSA","3378",1862,46,69,1401,69
"69","Des Moines* IA MSA","232",192,4,4,32,4
"70","Detroit-Ann Arbor-Flint  MI  CMSA","2594",1945,48,73,528,57
"71","Dothan* AL MSA","35",35,0,0,0,0
"72","Dover* DE MSA","62",62,0,0,0,0
"73","Dubuque* IA MSA","18",18,0,0,0,0
"74","Duluth-Superior* MN-WI MSA","84",61,4,0,19,1
"75","Eau Claire* WI MSA","98",82,4,12,0,0
"76","El Paso* TX MSA","290",290,0,0,0,0
"77","Elkhart-Goshen* IN MSA","283",87,8,0,188,10
"78","Elmira* NY MSA","19",5,0,0,14,2
"79","Enid* OK MSA","4",4,0,0,0,0
"80","Erie* PA MSA","32",25,2,0,5,1
"81","Eugene-Springfield* OR MSA","120",95,16,9,0,0
"82","Evansville-Henderson* IN-KY  MSA","120",103,8,0,9,1
"83","Fargo-Moorhead* ND-MN MSA","78",52,2,0,24,3
"84","Fayetteville* NC MSA","181",73,0,0,108,3
"85","Fayetteville-Springdale-  Rogers* AR MSA","155",144,8,3,0,0
"86","Flagstaff* AZ-UT MSA","45",43,2,0,0,0
"87","Florence* AL MSA","10",10,0,0,0,0
"88","Florence* SC MSA","53",46,0,0,7,1
"89","Fort Collins-Loveland* CO MSA","266",210,0,20,36,2
"90","Fort Myers-Cape Coral* FL MSA","657",462,30,36,129,10
"91","Fort Pierce-Port St. Lucie*  FL MSA","343",258,50,19,16,1
"92","Fort Smith* AR-OK MSA","39",33,6,0,0,0
"93","Fort Walton Beach* FL MSA","168",134,2,3,29,2
"94","Fort Wayne* IN MSA","216",214,2,0,0,0
"95","Fresno  CA MSA","476",418,4,54,0,0
"96","Gadsden* AL MSA","12",12,0,0,0,0
"97","Gainesville* FL MSA","188",112,0,0,76,5
"98","Glens Falls* NY MSA","36",34,2,0,0,0
"99","Goldsboro* NC MSA","27",27,0,0,0,0
"100","Grand Forks* ND-MN MSA","2",2,0,0,0,0
"101","Grand Junction* CO MSA","121",113,4,4,0,0
"102","Grand Rapids-Muskegon-  Holland  MI MSA","737",570,2,11,154,12
"103","Great Falls* MT MSA","8",8,0,0,0,0
"104","Green Bay* WI MSA","117",77,14,0,26,3
"105","Greensboro--Winston-Salem--  High Point  NC MSA","781",713,2,17,49,6
"106","Greenville* NC MSA","145",43,2,0,100,11
"107","Greenville-Spartanburg-  Anderson* SC MSA","627",601,10,8,8,1
"108","Harrisburg-Lebanon-  Carlisle* PA MSA","140",132,0,0,8,1
"109","Hartford* CT MSA","293",268,2,12,11,2
"110","Hattiesburg* MS MSA","9",7,2,0,0,0
"111","Hickory-Morganton-Lenoir*  NC MSA","187",174,4,0,9,1
"112","Honolulu  HI MSA","206",206,0,0,0,0
"113","Houma* LA MSA","61",61,0,0,0,0
"114","Houston-Galveston-Brazoria  TX CMSA","2736",2384,8,124,220,25
"115","Huntington-Ashland* WV-KY-  OH MSA","12",12,0,0,0,0
"116","Huntsville* AL MSA","77",77,0,0,0,0
"117","Indianapolis  IN MSA","1654",1276,38,16,324,21
"118","Iowa City* IA MSA","41",33,4,4,0,0
"119","Jackson* MI MSA","5",5,0,0,0,0
"120","Jackson* MS MSA","259",186,0,0,73,8
"121","Jackson* TN MSA","61",61,0,0,0,0
"122","Jacksonville  FL MSA","1113",755,10,0,348,19
"123","Jacksonville* NC MSA","130",51,2,0,77,4
"124","Jamestown* NY MSA","1",1,0,0,0,0
"125","Janesville-Beloit* WI MSA","36",19,8,4,5,1
"126","Johnson City-Kingsport-  Bristol* TN-VA MSA","90",85,0,0,5,1
"127","Johnstown* PA MSA","8",8,0,0,0,0
"128","Jonesboro* AR MSA","18",18,0,0,0,0
"129","Joplin* MO MSA","20",20,0,0,0,0
"130","Kalamazoo-Battle Creek* MI  MSA","102",88,2,0,12,1
"131","Kansas City  MO-KS MSA","962",835,44,11,72,8
"132","Killeen-Temple* TX MSA","142",104,6,32,0,0
"133","Knoxville* TN MSA","293",245,2,4,42,5
"134","Kokomo* IN MSA","37",33,4,0,0,0
"135","La Crosse* WI-MN MSA","29",27,2,0,0,0
"136","Lafayette* LA MSA","84",84,0,0,0,0
"137","Lafayette* IN MSA","102",83,8,4,7,1
"138","Lake Charles* LA MSA","69",67,2,0,0,0
"139","Lakeland-Winter Haven* FL MSA","416",384,32,0,0,0
"140","Lancaster* PA MSA","130",98,0,12,20,3
"141","Lansing-East Lansing* MI MSA","109",94,2,0,13,2
"142","Laredo* TX MSA","131",116,0,0,15,1
"143","Las Cruces* NM MSA","76",62,0,0,14,1
"144","Las Vegas  NV-AZ MSA","2780",2481,10,10,279,31
"145","Lawrence* KS MSA","79",35,28,16,0,0
"146","Lawton* OK MSA","10",10,0,0,0,0
"147","Lewiston-Auburn* ME MSA","17",15,2,0,0,0
"148","Lexington* KY MSA","127",102,4,0,21,3
"149","Lima* OH MSA","4",4,0,0,0,0
"150","Lincoln* NE MSA","139",97,2,0,40,4
"151","Little Rock-North Little  Rock* AR MSA","292",187,8,97,0,0
"152","Longview-Marshall* TX MSA","15",15,0,0,0,0
"153","Los Angeles-Riverside-  Orange County  CA CMSA","4574",3159,54,39,1322,85
"154","Louisville  KY-IN MSA","707",539,6,4,158,13
"155","Lubbock* TX MSA","95",93,2,0,0,0
"156","Lynchburg* VA MSA","86",86,0,0,0,0
"157","Macon* GA MSA","164",164,0,0,0,0
"158","Madison* WI MSA","303",158,20,32,93,6
"159","Mansfield* OH MSA","52",34,2,3,13,1
"160","McAllen-Edinburg-Mission*  TX MSA","464",411,8,29,16,3
"161","Medford-Ashland* OR MSA","143",110,4,24,5,1
"162","Melbourne-Titusville-Palm  Bay* FL MSA","399",322,0,4,73,5
"163","Memphis  TN-AR-MS MSA","544",539,0,0,5,1
"164","Merced* CA MSA","227",191,0,36,0,0
"165","Miami-Fort Lauderdale  FL  CMSA","1960",1376,18,3,563,52
"166","Milwaukee-Racine  WI CMSA","679",371,58,7,243,15
"167","Minneapolis-St. Paul  MN-WI  MSA","2208",1558,38,62,550,25
"168","Missoula* MT MSA","87",33,0,0,54,3
"169","Mobile* AL MSA","304",291,0,0,13,2
"170","Modesto* CA MSA","271",266,0,0,5,1
"171","Monroe* LA MSA","27",27,0,0,0,0
"172","Montgomery* AL MSA","112",89,0,8,15,2
"173","Muncie* IN MSA","19",19,0,0,0,0
"174","Myrtle Beach* SC MSA","253",185,0,9,59,4
"175","Naples* FL MSA","1010",409,32,44,525,39
"176","Nashville  TN MSA","943",856,12,0,75,4
"177","New London-Norwich* CT-RI MSA","73",70,0,3,0,0
"178","New Orleans* LA MSA","276",254,4,7,11,1
"179","New York-Northern New  Jersey-Long Island  NY-NJ-  CT-PA CMSA","4127",2475,410,213,1029,54
"180","Norfolk-Virginia Beach-  Newport News  VA-NC MSA","599",559,0,0,40,4
"181","Ocala* FL MSA","210",204,2,4,0,0
"182","Odessa-Midland* TX MSA","19",19,0,0,0,0
"183","Oklahoma City* OK MSA","341",341,0,0,0,0
"184","Omaha* NE-IA MSA","469",355,2,12,100,2
"185","Orlando  FL MSA","2204",1466,4,14,720,47
"186","Owensboro* KY MSA","126",126,0,0,0,0
"187","Panama City* FL MSA","67",57,10,0,0,0
"188","Parkersburg-Marietta* WV-OH  MSA","22",22,0,0,0,0
"189","Pensacola* FL MSA","209",207,2,0,0,0
"190","Peoria-Pekin* IL MSA","173",71,4,12,86,6
"191","Philadelphia-Wilmington-  Atlantic City  PA-NJ-DE-MD  CMSA","2098",1664,36,36,362,22
"192","Phoenix-Mesa  AZ MSA","3964",2932,6,85,941,61
"193","Pine Bluff* AR MSA","15",13,2,0,0,0
"194","Pittsburgh  PA MSA","603",484,10,44,65,6
"195","Pittsfield* MA MSA","0",0,0,0,0,0
"196","Pocatello* ID MSA","7",7,0,0,0,0
"197","Portland* ME MSA","93",91,2,0,0,0
"198","Portland-Salem  OR-WA CMSA","1279",1079,14,25,161,17
"199","Providence-Fall River-  Warwick* RI-MA MSA","229",197,32,0,0,0
"200","Provo-Orem* UT MSA","254",228,4,15,7,1
"201","Pueblo* CO MSA","102",98,4,0,0,0
"202","Punta Gorda* FL MSA","134",90,0,32,12,1
"203","Raleigh-Durham-Chapel Hill  NC MSA","1515",1131,6,8,370,28
"204","Rapid City* SD MSA","35",30,0,0,5,1
"205","Reading* PA MSA","79",73,6,0,0,0
"206","Redding* CA MSA","86",79,0,7,0,0
"207","Reno* NV MSA","431",274,0,4,153,19
"208","Richland-Kennewick-Pasco*  WA MSA","72",72,0,0,0,0
"209","Richmond-Petersburg  VA MSA","514",514,0,0,0,0
"210","Roanoke* VA MSA","87",83,4,0,0,0
"211","Rochester* MN MSA","125",80,12,12,21,1
"212","Rochester* NY MSA","204",169,0,3,32,2
"213","Rockford* IL MSA","161",131,0,12,18,3
"214","Rocky Mount* NC MSA","52",44,0,0,8,1
"215","Sacramento-Yolo  CA CMSA","1461",1238,0,0,223,17
"216","Saginaw-Bay City-Midland*  MI MSA","45",35,2,3,5,1
"217","St. Cloud* MN MSA","79",76,0,3,0,0
"218","St. Joseph* MO MSA","22",12,4,0,6,1
"219","St. Louis  MO-IL MSA","1090",894,26,46,124,11
"220","Salinas* CA MSA","205",205,0,0,0,0
"221","Salt Lake City-Ogden  UT MSA","1011",616,12,26,357,21
"222","San Angelo* TX MSA","30",28,2,0,0,0
"223","San Antonio* TX MSA","1048",768,6,16,258,19
"224","San Diego  CA MSA","1227",759,8,228,232,22
"225","San Francisco-Oakland-San  Jose  CA CMSA","2545",1344,18,106,1077,70
"226","San Luis Obispo-Atascadero-  Paso Robles* CA MSA","195",170,0,3,22,3
"227","Santa Barbara-Santa Maria-  Lompoc* CA MSA","39",32,2,0,5,1
"228","Santa Fe* NM MSA","82",41,0,4,37,4
"229","Sarasota-Bradenton* FL MSA","567",534,2,11,20,3
"230","Savannah* GA MSA","146",141,0,0,5,1
"231","Scranton--Wilkes-Barre--  Hazleton* PA MSA","46",46,0,0,0,0
"232","Seattle-Tacoma-Bremerton  WA CMSA","2519",1543,112,122,742,46
"233","Sharon* PA MSA","7",7,0,0,0,0
"234","Sheboygan* WI MSA","5",5,0,0,0,0
"235","Sherman-Denison* TX MSA","7",5,2,0,0,0
"236","Shreveport-Bossier City* LA  MSA","81",78,0,3,0,0
"237","Sioux City* IA-NE MSA","19",19,0,0,0,0
"238","Sioux Falls* SD MSA","199",173,2,4,20,1
"239","South Bend* IN MSA","465",96,0,0,369,39
"240","Spokane* WA MSA","326",110,6,0,210,13
"241","Springfield* IL MSA","79",63,16,0,0,0
"242","Springfield* MO MSA","180",151,26,3,0,0
"243","Springfield* MA MSA","60",58,2,0,0,0
"244","State College* PA MSA","41",29,0,7,5,1
"245","Steubenville-Weirton* OH-WV  MSA","10",7,0,3,0,0
"246","Stockton-Lodi* CA MSA","476",474,2,0,0,0
"247","Sumter* SC MSA","24",22,2,0,0,0
"248","Syracuse* NY MSA","64",62,2,0,0,0
"249","Tallahassee* FL MSA","127",99,4,0,24,2
"250","Tampa-St. Petersburg-  Clearwater  FL MSA","1391",1301,34,16,40,6
"251","Terre Haute* IN MSA","16",16,0,0,0,0
"252","Texarkana* TX-Texarkana  AR  MSA","23",15,0,0,8,1
"253","Toledo* OH MSA","166",120,16,0,30,1
"254","Topeka* KS MSA","58",53,0,0,5,1
"255","Tucson* AZ MSA","597",509,14,9,65,6
"256","Tulsa* OK MSA","501",277,0,8,216,9
