"","City_State","Total","1_Units","2_Units","3-4_Units","5-Inf_Units","5-Inf_Units_Stucture"
"1","Abilene* TX MSA","13",11,2,0,0,0
"2","Albany* GA MSA","43",43,0,0,0,0
"3","Albany-Schenectady-Troy*  NY MSA","272",200,0,20,52,4
"4","Albuquerque* NM MSA","540",537,0,3,0,0
"5","Alexandria* LA MSA","50",50,0,0,0,0
"6","Allentown-Bethlehem-Easton*  PA MSA","235",232,0,3,0,0
"7","Altoona* PA MSA","8",8,0,0,0,0
"8","Amarillo* TX MSA","58",56,2,0,0,0
"9","Anchorage* AK MSA","118",68,28,0,22,4
"10","Anniston* AL MSA","23",23,0,0,0,0
"11","Appleton-Oshkosh-Neenah*  WI MSA","236",172,46,0,18,2
"12","Asheville* NC MSA","143",121,22,0,0,0
"13","Athens* GA MSA","139",130,0,0,9,1
"14","Atlanta* GA MSA","6550",4807,26,6,1711,48
"15","Auburn-Opelika* AL MSA","96",43,12,11,30,4
"16","Augusta-Aiken* GA-SC MSA","227",225,2,0,0,0
"17","Austin-San Marcos* TX MSA","1091",643,28,3,417,24
"18","Bakersfield* CA MSA","360",360,0,0,0,0
"19","Bangor* ME MSA","33",28,2,3,0,0
"20","Barnstable-Yarmouth*  MA MSA","61",61,0,0,0,0
"21","Baton Rouge* LA MSA","119",119,0,0,0,0
"22","Beaumont-Port Arthur*  TX MSA","54",48,0,0,6,1
"23","Bellingham* WA MSA","138",106,4,3,25,1
"24","Benton Harbor* MI MSA","19",19,0,0,0,0
"25","Billings* MT MSA","105",62,0,3,40,6
"26","Biloxi-Gulfport-Pascagoula*  MS MSA","196",194,2,0,0,0
"27","Binghamton* NY MSA","13",13,0,0,0,0
"28","Birmingham* AL MSA","495",451,0,0,44,2
"29","Bismarck* ND MSA","98",70,0,4,24,2
"30","Bloomington* IN MSA","147",78,36,0,33,2
"31","Bloomington-Normal* IL MSA","140",103,0,0,37,3
"32","Boise City* ID MSA","543",442,16,12,73,6
"33","Boston-Worcester-Lawrence  MA-NH-ME-CT CMSA","1389",1144,42,15,188,17
"34","MA PMSA","41",41,0,0,0,0
"35","NH-ME PMSA","167",115,12,0,40,1
"36","Brownsville-Harlingen-San Benito*  TX MSA","270",266,4,0,0,0
"37","Bryan-College Station*  TX MSA","225",179,46,0,0,0
"38","Buffalo-Niagara Falls*  NY MSA","186",154,0,8,24,4
"39","Burlington* VT MSA","53",53,0,0,0,0
"40","Canton-Massillon* OH MSA","104",91,10,3,0,0
"41","Casper* WY MSA","14",14,0,0,0,0
"42","Cedar Rapids* IA MSA","114",96,10,8,0,0
"43","Champaign-Urbana* IL MSA","73",69,0,4,0,0
"44","Charleston* WV MSA","29",29,0,0,0,0
"45","Charleston-North Charleston*  SC MSA","530",476,2,3,49,8
"46","Charlotte-Gastonia-Rock Hill*  NC-SC MSA","2308",1860,26,19,403,23
"47","Charlottesville* VA MSA","129",113,4,0,12,2
"48","Chattanooga* TN-GA MSA","208",190,4,3,11,2
"49","Cheyenne* WY MSA","62",50,12,0,0,0
"50","Chicago-Gary-Kenosha  IL-IN-WI CMSA","4491",3365,96,158,872,58
"51","Chico-Paradise* CA MSA","93",89,4,0,0,0
"52","Cincinnati-Hamilton  OH-KY-IN CMSA","1282",944,8,8,322,31
"53","PMSA","1058",748,8,4,298,28
"54","OH PMSA","224",196,0,4,24,3
"55","Clarksville-Hopkinsville*  TN-KY MSA","120",105,0,15,0,0
"56","Cleveland-Akron  OH CMSA","1067",929,14,45,79,9
"57","ria OH PMSA","799",703,6,26,64,8
"58","Colorado Springs* CO MSA","1116",570,4,0,542,39
"59","Columbia* MO MSA","173",143,30,0,0,0
"60","Columbia* SC MSA","372",367,0,0,5,1
"61","Columbus* GA-AL MSA","92",86,6,0,0,0
"62","Columbus* OH MSA","1437",1033,10,78,316,27
"63","Corpus Christi* TX MSA","99",85,4,10,0,0
"64","Corvallis* OR MSA","62",29,6,0,27,3
"65","Cumberland* MD-WV MSA","25",25,0,0,0,0
"66","Dallas-Fort Worth  TX CMSA","4636",3567,26,475,568,16
"67","TX PMSA","1561",1213,10,188,150,3
"68","Danville* VA MSA","32",29,0,3,0,0
"69","Davenport-Moline-Rock Island*  IA-IL MSA","56",45,4,0,7,1
"70","Dayton-Springfield* OH MSA","264",232,2,16,14,1
"71","Daytona Beach* FL MSA","420",367,14,3,36,2
"72","Decatur* Al MSA","32",32,0,0,0,0
"73","Decatur* IL MSA","23",11,0,0,12,1
"74","Denver-Boulder-Greeley  CO CMSA","2486",1756,106,33,591,44
"75","PMSA","242",140,4,8,90,2
"76","Des Moines* IA MSA","410",312,6,14,78,6
"77","Detroit-Ann Arbor-Flint  MI CMSA","2554",1966,112,90,386,26
"78","Dothan* AL MSA","29",29,0,0,0,0
"79","Dover* DE MSA","195",193,2,0,0,0
"80","Dubuque* IA MSA","28",28,0,0,0,0
"81","Duluth-Superior* MN-WI MSA","54",54,0,0,0,0
"82","Eau Claire* WI MSA","160",93,22,10,35,2
"83","El Paso* TX MSA","316",308,4,4,0,0
"84","Elkhart-Goshen* IN MSA","116",99,2,4,11,2
"85","Elmira* NY MSA","5",5,0,0,0,0
"86","Enid* OK MSA","6",4,2,0,0,0
"87","Erie* PA MSA","33",30,0,3,0,0
"88","Eugene-Springfield* OR MSA","152",148,4,0,0,0
"89","Evansville-Henderson*  IN-KY MSA","128",128,0,0,0,0
"90","Fargo-Moorhead* ND-MN MSA","212",128,16,0,68,4
"91","Fayetteville* NC MSA","124",104,4,0,16,2
"92","Fayetteville-Springdale-Rogers*  AR MSA","202",202,0,0,0,0
"93","Flagstaff* AZ MSA","89",86,0,3,0,0
"94","Florence* AL MSA","24",10,0,0,14,2
"95","Florence* SC MSA","5",5,0,0,0,0
"96","Fort Collins-Loveland*  CO MSA","334",257,8,4,65,5
"97","Fort Myers-Cape Coral*  FL MSA","926",708,44,60,114,12
"98","Fort Pierce-Port St. Lucie*  FL MSA","330",291,8,8,23,1
"99","Fort Smith* AR-OK MSA","45",33,12,0,0,0
"100","Fort Walton Beach* FL MSA","150",126,0,3,21,1
"101","Fort Wayne* IN MSA","260",260,0,0,0,0
"102","Fresno* CA MSA","362",360,2,0,0,0
"103","Gadsden* AL MSA","12",12,0,0,0,0
"104","Gainesville* FL MSA","186",97,2,3,84,6
"105","Glens Falls* NY MSA","35",35,0,0,0,0
"106","Goldsboro* NC MSA","30",30,0,0,0,0
"107","Grand Forks* ND-MN MSA","10",10,0,0,0,0
"108","Grand Junction* CO MSA","159",137,0,6,16,1
"109","Grand Rapids-Muskegon-Holland*  MI MSA","626",592,4,3,27,5
