Code,Code,Code,County Name/State Abbreviation,Year,Force,Employed,Unemployed,(%)
CN010830,01,083,"Limestone County, AL",2002,"33,172     ","31,560     ","1,612     ",4.9     
CN010850,01,085,"Lowndes County, AL",2002,"5,021     ","4,613     ",408     ,8.1     
CN010870,01,087,"Macon County, AL",2002,"8,765     ","8,250     ",515     ,5.9     
CN010890,01,089,"Madison County, AL",2002,"150,213     ","143,945     ","6,268     ",4.2     
CN010910,01,091,"Marengo County, AL",2002,"8,979     ","8,459     ",520     ,5.8     
CN010930,01,093,"Marion County, AL",2002,"12,623     ","11,618     ","1,005     ",8.0     
PA010700,01,095,"Marshall County, AL",2002,"40,370     ","38,188     ","2,182     ",5.4     
CN010970,01,097,"Mobile County, AL",2002,"181,638     ","170,943     ","10,695     ",5.9     
CN010990,01,099,"Monroe County, AL",2002,"9,693     ","8,946     ",747     ,7.7     
CN011010,01,101,"Montgomery County, AL",2002,"104,011     ","98,969     ","5,042     ",4.8     
PA010750,01,103,"Morgan County, AL",2002,"55,331     ","52,130     ","3,201     ",5.8     
CN011050,01,105,"Perry County, AL",2002,"3,829     ","3,415     ",414     ,10.8     
CN011070,01,107,"Pickens County, AL",2002,"8,236     ","7,618     ",618     ,7.5     
CN011090,01,109,"Pike County, AL",2002,"13,716     ","12,971     ",745     ,5.4     
CN011110,01,111,"Randolph County, AL",2002,"9,682     ","9,084     ",598     ,6.2     
CN011130,01,113,"Russell County, AL",2002,"21,449     ","20,080     ","1,369     ",6.4     
CN011150,01,115,"St. Clair County, AL",2002,"31,986     ","30,501     ","1,485     ",4.6     
PA011100,01,117,"Shelby County, AL",2002,"85,934     ","83,176     ","2,758     ",3.2     
CN011190,01,119,"Sumter County, AL",2002,"5,089     ","4,672     ",417     ,8.2     
PA010800,01,121,"Talladega County, AL",2002,"37,274     ","34,775     ","2,499     ",6.7     
CN011230,01,123,"Tallapoosa County, AL",2002,"18,840     ","17,490     ","1,350     ",7.2     
PS010220,01,125,"Tuscaloosa County, AL",2002,"81,717     ","78,265     ","3,452     ",4.2     
PA010850,01,127,"Walker County, AL",2002,"30,695     ","28,923     ","1,772     ",5.8     
CN011290,01,129,"Washington County, AL",2002,"7,142     ","6,465     ",677     ,9.5     
CN011310,01,131,"Wilcox County, AL",2002,"3,799     ","3,402     ",397     ,10.5     
CN011330,01,133,"Winston County, AL",2002,"10,457     ","9,623     ",834     ,8.0     
CN020130,02,013,"Aleutians East Borough, AK",2002,974     ,890     ,84     ,8.6     
CN020100,02,016,"Aleutians West Census Area, AK",2002,"2,750     ","2,581     ",169     ,6.1     
CN020200,02,020,"Anchorage Borough/municipality, AK",2002,"144,828     ","136,639     ","8,189     ",5.7     
CN020500,02,050,"Bethel Census Area, AK",2002,"6,869     ","6,161     ",708     ,10.3     
CN020600,02,060,"Bristol Bay Borough, AK",2002,911     ,851     ,60     ,6.6     
CN020680,02,068,"Denali Borough, AK",2002,"1,533     ","1,423     ",110     ,7.2     
CN020700,02,070,"Dillingham Census Area, AK",2002,"1,940     ","1,748     ",192     ,9.9     
CN020900,02,090,"Fairbanks North Star Borough, AK",2002,"42,089     ","39,392     ","2,697     ",6.4     
CN021000,02,100,"Haines Borough, AK",2002,"1,284     ","1,140     ",144     ,11.2     
CN021100,02,110,"Juneau Borough/city, AK",2002,"18,082     ","17,121     ",961     ,5.3     
CN021220,02,122,"Kenai Peninsula Borough, AK",2002,"24,921     ","22,588     ","2,333     ",9.4     
CN021300,02,130,"Ketchikan Gateway Borough, AK",2002,"7,812     ","7,172     ",640     ,8.2     
CN021500,02,150,"Kodiak Island Borough, AK",2002,"6,330     ","5,772     ",558     ,8.8     
CN021640,02,164,"Lake and Peninsula Borough, AK",2002,923     ,854     ,69     ,7.5     
CN021700,02,170,"Matanuska-Susitna Borough, AK",2002,"31,495     ","28,962     ","2,533     ",8.0     
CN021800,02,180,"Nome Census Area, AK",2002,"3,877     ","3,499     ",378     ,9.7     
CN021850,02,185,"North Slope Borough, AK",2002,"3,787     ","3,467     ",320     ,8.4     
CN021880,02,188,"Northwest Arctic Borough, AK",2002,"3,078     ","2,735     ",343     ,11.1     
CN022010,02,201,"Prince of Wales-Outer Ketchikan Census Area, AK",2002,"2,360     ","2,001     ",359     ,15.2     
CN022200,02,220,"Sitka Borough/city, AK",2002,"4,640     ","4,375     ",265     ,5.7     
CN022310,02,232,"Skagway-Hoonah-Angoon Census Area, AK",2002,"1,805     ","1,589     ",216     ,12.0     
CN022400,02,240,"Southeast Fairbanks Census Area, AK",2002,"2,275     ","1,968     ",307     ,13.5     
CN022610,02,261,"Valdez-Cordova Census Area, AK",2002,"5,223     ","4,720     ",503     ,9.6     
CN022700,02,270,"Wade Hampton Census Area, AK",2002,"2,493     ","2,068     ",425     ,17.0     
CN022800,02,280,"Wrangell-Petersburg Census Area, AK",2002,"3,008     ","2,676     ",332     ,11.0     
CN022820,02,282,"Yakutat Borough, AK",2002,320     ,291     ,29     ,9.1     
CN022900,02,290,"Yukon-Koyukuk Census Area, AK",2002,"2,779     ","2,427     ",352     ,12.7     
PA040800,04,001,"Apache County, AZ",2002,"20,365     ","18,145     ","2,220     ",10.9     
PA040400,04,003,"Cochise County, AZ",2002,"52,473     ","49,406     ","3,067     ",5.8     
PA040600,04,005,"Coconino County, AZ",2002,"65,669     ","62,111     ","3,558     ",5.4     
CN040070,04,007,"Gila County, AZ",2002,"20,975     ","19,418     ","1,557     ",7.4     
CN040090,04,009,"Graham County, AZ",2002,"12,084     ","11,166     ",918     ,7.6     
CN040110,04,011,"Greenlee County, AZ",2002,"3,617     ","3,347     ",270     ,7.5     
CN040120,04,012,"La Paz County, AZ",2002,"7,257     ","6,763     ",494     ,6.8     
CN040130,04,013,"Maricopa County, AZ",2002,"1,711,635     ","1,616,497     ","95,138     ",5.6     
PA040900,04,015,"Mohave County, AZ",2002,"77,467     ","73,135     ","4,332     ",5.6     
PA040550,04,017,"Navajo County, AZ",2002,"36,830     ","33,720     ","3,110     ",8.4     
CN040190,04,019,"Pima County, AZ",2002,"423,190     ","399,264     ","23,926     ",5.7     
PA040450,04,021,"Pinal County, AZ",2002,"75,652     ","70,140     ","5,512     ",7.3     
CN040230,04,023,"Santa Cruz County, AZ",2002,"15,293     ","13,760     ","1,533     ",10.0     
PA040700,04,025,"Yavapai County, AZ",2002,"82,910     ","78,476     ","4,434     ",5.3     
PA040500,04,027,"Yuma County, AZ",2002,"68,942     ","57,366     ","11,576     ",16.8     
CN050010,05,001,"Arkansas County, AR",2002,"10,501     ","9,865     ",636     ,6.1     
CN050030,05,003,"Ashley County, AR",2002,"10,210     ","9,428     ",782     ,7.7     
CN050050,05,005,"Baxter County, AR",2002,"16,174     ","15,161     ","1,013     ",6.3     
PA050250,05,007,"Benton County, AR",2002,"84,970     ","82,298     ","2,672     ",3.1     
CN050090,05,009,"Boone County, AR",2002,"16,148     ","15,258     ",890     ,5.5     
CN050110,05,011,"Bradley County, AR",2002,"5,442     ","5,044     ",398     ,7.3     
CN050130,05,013,"Calhoun County, AR",2002,"2,576     ","2,414     ",162     ,6.3     
CN050150,05,015,"Carroll County, AR",2002,"13,349     ","12,774     ",575     ,4.3     
CN050170,05,017,"Chicot County, AR",2002,"5,306     ","4,793     ",513     ,9.7     
CN050190,05,019,"Clark County, AR",2002,"11,257     ","10,591     ",666     ,5.9     
CN050210,05,021,"Clay County, AR",2002,"7,751     ","7,183     ",568     ,7.3     
CN050230,05,023,"Cleburne County, AR",2002,"10,940     ","10,417     ",523     ,4.8     
CN050250,05,025,"Cleveland County, AR",2002,"3,910     ","3,682     ",228     ,5.8     
CN050270,05,027,"Columbia County, AR",2002,"11,041     ","10,392     ",649     ,5.9     
CN050290,05,029,"Conway County, AR",2002,"9,668     ","9,124     ",544     ,5.6     
PA050300,05,031,"Craighead County, AR",2002,"42,607     ","40,413     ","2,194     ",5.1     
CN050330,05,033,"Crawford County, AR",2002,"25,227     ","24,051     ","1,176     ",4.7     
PA050700,05,035,"Crittenden County, AR",2002,"21,454     ","20,198     ","1,256     ",5.9     
CN050370,05,037,"Cross County, AR",2002,"8,609     ","8,087     ",522     ,6.1     
CN050390,05,039,"Dallas County, AR",2002,"3,824     ","3,519     ",305     ,8.0     
CN050410,05,041,"Desha County, AR",2002,"6,295     ","5,749     ",546     ,8.7     
CN050430,05,043,"Drew County, AR",2002,"8,495     ","7,832     ",663     ,7.8     
CN050450,05,045,"Faulkner County, AR",2002,"46,729     ","44,398     ","2,331     ",5.0     
CN050470,05,047,"Franklin County, AR",2002,"8,083     ","7,700     ",383     ,4.7     
CN050490,05,049,"Fulton County, AR",2002,"4,854     ","4,523     ",331     ,6.8     
PA050400,05,051,"Garland County, AR",2002,"38,456     ","36,253     ","2,203     ",5.7     
CN050530,05,053,"Grant County, AR",2002,"8,091     ","7,670     ",421     ,5.2     
CN050550,05,055,"Greene County, AR",2002,"17,133     ","16,000     ","1,133     ",6.6     
CN050570,05,057,"Hempstead County, AR",2002,"11,202     ","10,693     ",509     ,4.5     
CN050590,05,059,"Hot Spring County, AR",2002,"14,138     ","13,244     ",894     ,6.3     
CN050610,05,061,"Howard County, AR",2002,"6,565     ","6,214     ",351     ,5.3     
CN050630,05,063,"Independence County, AR",2002,"16,922     ","15,974     ",948     ,5.6     
CN050650,05,065,"Izard County, AR",2002,"5,193     ","4,822     ",371     ,7.1     
CN050670,05,067,"Jackson County, AR",2002,"7,763     ","7,170     ",593     ,7.6     
CN050690,05,069,"Jefferson County, AR",2002,"35,657     ","32,951     ","2,706     ",7.6     
CN050710,05,071,"Johnson County, AR",2002,"10,492     ","9,978     ",514     ,4.9     
CN050730,05,073,"Lafayette County, AR",2002,"3,460     ","3,287     ",173     ,5.0     
CN050750,05,075,"Lawrence County, AR",2002,"7,873     ","7,332     ",541     ,6.9     
CN050770,05,077,"Lee County, AR",2002,"3,729     ","3,393     ",336     ,9.0     
CN050790,05,079,"Lincoln County, AR",2002,"5,037     ","4,664     ",373     ,7.4     
CN050810,05,081,"Little River County, AR",2002,"6,514     ","6,234     ",280     ,4.3     
CN050830,05,083,"Logan County, AR",2002,"9,853     ","9,315     ",538     ,5.5     
CN050850,05,085,"Lonoke County, AR",2002,"27,016     ","25,854     ","1,162     ",4.3     
CN050870,05,087,"Madison County, AR",2002,"7,184     ","6,934     ",250     ,3.5     
CN050890,05,089,"Marion County, AR",2002,"6,491     ","6,088     ",403     ,6.2     
CN050910,05,091,"Miller County, AR",2002,"18,322     ","17,465     ",857     ,4.7     
PA050500,05,093,"Mississippi County, AR",2002,"21,574     ","19,077     ","2,497     ",11.6     
CN050950,05,095,"Monroe County, AR",2002,"4,020     ","3,734     ",286     ,7.1     
CN050970,05,097,"Montgomery County, AR",2002,"4,147     ","3,922     ",225     ,5.4     
CN050990,05,099,"Nevada County, AR",2002,"4,586     ","4,362     ",224     ,4.9     
CN051010,05,101,"Newton County, AR",2002,"3,610     ","3,411     ",199     ,5.5     
CN051030,05,103,"Ouachita County, AR",2002,"12,269     ","11,438     ",831     ,6.8     
CN051050,05,105,"Perry County, AR",2002,"4,807     ","4,524     ",283     ,5.9     
CN051070,05,107,"Phillips County, AR",2002,"9,344     ","8,575     ",769     ,8.2     
CN051090,05,109,"Pike County, AR",2002,"5,186     ","4,905     ",281     ,5.4     
CN051110,05,111,"Poinsett County, AR",2002,"11,301     ","10,478     ",823     ,7.3     
CN051130,05,113,"Polk County, AR",2002,"8,826     ","8,066     ",760     ,8.6     
CN051150,05,115,"Pope County, AR",2002,"26,698     ","25,336     ","1,362     ",5.1     
CN051170,05,117,"Prairie County, AR",2002,"4,479     ","4,253     ",226     ,5.0     
CN051190,05,119,"Pulaski County, AR",2002,"182,331     ","173,529     ","8,802     ",4.8     
CN051210,05,121,"Randolph County, AR",2002,"8,289     ","7,681     ",608     ,7.3     
CN051230,05,123,"St. Francis County, AR",2002,"10,851     ","9,992     ",859     ,7.9     
PA050800,05,125,"Saline County, AR",2002,"43,113     ","41,280     ","1,833     ",4.3     
CN051270,05,127,"Scott County, AR",2002,"4,873     ","4,661     ",212     ,4.4     
CN051290,05,129,"Searcy County, AR",2002,"3,333     ","3,174     ",159     ,4.8     
CN051310,05,131,"Sebastian County, AR",2002,"56,448     ","53,994     ","2,454     ",4.3     
CN051330,05,133,"Sevier County, AR",2002,"7,375     ","7,060     ",315     ,4.3     
CN051350,05,135,"Sharp County, AR",2002,"6,421     ","5,946     ",475     ,7.4     
CN051370,05,137,"Stone County, AR",2002,"4,504     ","4,215     ",289     ,6.4     
CN051390,05,139,"Union County, AR",2002,"21,356     ","20,173     ","1,183     ",5.5     
CN051410,05,141,"Van Buren County, AR",2002,"6,893     ","6,449     ",444     ,6.4     
CN051430,05,143,"Washington County, AR",2002,"88,816     ","85,904     ","2,912     ",3.3     
PA050900,05,145,"White County, AR",2002,"30,602     ","28,806     ","1,796     ",5.9     
CN051470,05,147,"Woodruff County, AR",2002,"3,993     ","3,718     ",275     ,6.9     
CN051490,05,149,"Yell County, AR",2002,"9,813     ","9,377     ",436     ,4.4     
CN060010,06,001,"Alameda County, CA",2002,"775,636     ","723,564     ","52,072     ",6.7     
CN060030,06,003,"Alpine County, CA",2002,566     ,523     ,43     ,7.6     
CN060050,06,005,"Amador County, CA",2002,"16,602     ","15,643     ",959     ,5.8     
PS060150,06,007,"Butte County, CA",2002,"97,631     ","90,399     ","7,232     ",7.4     
CN060090,06,009,"Calaveras County, CA",2002,"19,787     ","18,499     ","1,288     ",6.5     
CN060110,06,011,"Colusa County, CA",2002,"9,452     ","8,143     ","1,309     ",13.8     
CN060130,06,013,"Contra Costa County, CA",2002,"513,667     ","484,292     ","29,375     ",5.7     
CN060150,06,015,"Del Norte County, CA",2002,"10,274     ","9,376     ",898     ,8.7     
PA063750,06,017,"El Dorado County, CA",2002,"86,621     ","82,083     ","4,538     ",5.2     
CN060190,06,019,"Fresno County, CA",2002,"403,475     ","356,899     ","46,576     ",11.5     
CN060210,06,021,"Glenn County, CA",2002,"11,281     ","10,194     ","1,087     ",9.6     
PS060300,06,023,"Humboldt County, CA",2002,"61,077     ","56,969     ","4,108     ",6.7     
PS060350,06,025,"Imperial County, CA",2002,"57,581     ","48,943     ","8,638     ",15.0     
CN060270,06,027,"Inyo County, CA",2002,"9,253     ","8,752     ",501     ,5.4     
PS060400,06,029,"Kern County, CA",2002,"307,077     ","276,967     ","30,110     ",9.8     
PA062730,06,031,"Kings County, CA",2002,"52,001     ","45,905     ","6,096     ",11.7     
CN060330,06,033,"Lake County, CA",2002,"25,837     ","23,684     ","2,153     ",8.3     
CN060350,06,035,"Lassen County, CA",2002,"12,260     ","11,313     ",947     ,7.7     
CN060370,06,037,"Los Angeles County, CA",2002,"4,770,207     ","4,447,115     ","323,092     ",6.8     
PA064200,06,039,"Madera County, CA",2002,"55,856     ","49,920     ","5,936     ",10.6     
PS060550,06,041,"Marin County, CA",2002,"135,247     ","128,645     ","6,602     ",4.9     
CN060430,06,043,"Mariposa County, CA",2002,"8,763     ","8,198     ",565     ,6.4     
PA063550,06,045,"Mendocino County, CA",2002,"45,978     ","42,912     ","3,066     ",6.7     
PS060600,06,047,"Merced County, CA",2002,"96,256     ","85,679     ","10,577     ",11.0     
CN060490,06,049,"Modoc County, CA",2002,"4,117     ","3,793     ",324     ,7.9     
CN060510,06,051,"Mono County, CA",2002,"7,918     ","7,512     ",406     ,5.1     
PS060620,06,053,"Monterey County, CA",2002,"208,914     ","190,226     ","18,688     ",8.9     
PA063600,06,055,"Napa County, CA",2002,"71,509     ","68,252     ","3,257     ",4.6     
PA065000,06,057,"Nevada County, CA",2002,"48,608     ","46,032     ","2,576     ",5.3     
PS060670,06,059,"Orange County, CA",2002,"1,532,827     ","1,456,453     ","76,374     ",5.0     
PS061500,06,061,"Placer County, CA",2002,"146,984     ","139,718     ","7,266     ",4.9     
CN060630,06,063,"Plumas County, CA",2002,"10,259     ","9,397     ",862     ,8.4     
CN060650,06,065,"Riverside County, CA",2002,"750,389     ","701,836     ","48,553     ",6.5     
PS061350,06,067,"Sacramento County, CA",2002,"645,543     ","609,002     ","36,541     ",5.7     
CN060690,06,069,"San Benito County, CA",2002,"26,416     ","24,068     ","2,348     ",8.9     
CN060710,06,071,"San Bernardino County, CA",2002,"791,014     ","743,165     ","47,849     ",6.0     
PS060850,06,073,"San Diego County, CA",2002,"1,450,497     ","1,375,787     ","74,710     ",5.2     
PS060900,06,075,"San Francisco County/city, CA",2002,"450,559     ","419,256     ","31,303     ",6.9     
PS061080,06,077,"San Joaquin County, CA",2002,"275,667     ","251,221     ","24,446     ",8.9     
CN060790,06,079,"San Luis Obispo County, CA",2002,"129,032     ","123,012     ","6,020     ",4.7     
PS061000,06,081,"San Mateo County, CA",2002,"379,773     ","358,215     ","21,558     ",5.7     
PS061010,06,083,"Santa Barbara County, CA",2002,"206,229     ","195,547     ","10,682     ",5.2     
CN060850,06,085,"Santa Clara County, CA",2002,"891,585     ","816,901     ","74,684     ",8.4     
PS061030,06,087,"Santa Cruz County, CA",2002,"148,253     ","137,293     ","10,960     ",7.4     
PS061450,06,089,"Shasta County, CA",2002,"81,704     ","75,853     ","5,851     ",7.2     
CN060910,06,091,"Sierra County, CA",2002,"1,650     ","1,507     ",143     ,8.7     
CN060930,06,093,"Siskiyou County, CA",2002,"19,097     ","17,388     ","1,709     ",8.9     
PS061050,06,095,"Solano County, CA",2002,"203,262     ","191,460     ","11,802     ",5.8     
PS061060,06,097,"Sonoma County, CA",2002,"258,053     ","244,932     ","13,121     ",5.1     
PS061070,06,099,"Stanislaus County, CA",2002,"220,308     ","198,985     ","21,323     ",9.7     
PA065100,06,101,"Sutter County, CA",2002,"39,262     ","34,930     ","4,332     ",11.0     
CN061030,06,103,"Tehama County, CA",2002,"25,631     ","23,784     ","1,847     ",7.2     
CN061050,06,105,"Trinity County, CA",2002,"5,419     ","4,871     ",548     ,10.1     
PS061210,06,107,"Tulare County, CA",2002,"181,522     ","159,800     ","21,722     ",12.0     
CN061090,06,109,"Tuolumne County, CA",2002,"24,885     ","23,232     ","1,653     ",6.6     
PS061220,06,111,"Ventura County, CA",2002,"408,243     ","384,634     ","23,609     ",5.8     
CN061130,06,113,"Yolo County, CA",2002,"90,941     ","85,463     ","5,478     ",6.0     
CN061150,06,115,"Yuba County, CA",2002,"25,130     ","22,658     ","2,472     ",9.8     
CN080010,08,001,"Adams County, CO",2002,"193,156     ","181,083     ","12,073     ",6.3     
CN080030,08,003,"Alamosa County, CO",2002,"8,209     ","7,798     ",411     ,5.0     
PS080100,08,005,"Arapahoe County, CO",2002,"285,190     ","268,715     ","16,475     ",5.8     
CN080070,08,007,"Archuleta County, CO",2002,"5,663     ","5,353     ",310     ,5.5     
CN080090,08,009,"Baca County, CO",2002,"2,537     ","2,452     ",85     ,3.4     
CN080110,08,011,"Bent County, CO",2002,"2,524     ","2,357     ",167     ,6.6     
CN080130,08,013,"Boulder County, CO",2002,"163,609     ","154,181     ","9,428     ",5.8     
CN080140,08,014,"Broomfield County/city, CO",2002,"22,598     ","21,294     ","1,304     ",5.8     
CN080150,08,015,"Chaffee County, CO",2002,"7,825     ","7,422     ",403     ,5.2     
CN080170,08,017,"Cheyenne County, CO",2002,"1,343     ","1,301     ",42     ,3.1     
CN080190,08,019,"Clear Creek County, CO",2002,"5,982     ","5,673     ",309     ,5.2     
CN080210,08,021,"Conejos County, CO",2002,"3,782     ","3,514     ",268     ,7.1     
CN080230,08,023,"Costilla County, CO",2002,"1,353     ","1,224     ",129     ,9.5     
CN080250,08,025,"Crowley County, CO",2002,"1,638     ","1,519     ",119     ,7.3     
CN080270,08,027,"Custer County, CO",2002,"2,007     ","1,921     ",86     ,4.3     
CN080290,08,029,"Delta County, CO",2002,"14,263     ","13,524     ",739     ,5.2     
PS080250,08,031,"Denver County/city, CO",2002,"300,051     ","279,862     ","20,189     ",6.7     
CN080330,08,033,"Dolores County, CO",2002,990     ,910     ,80     ,8.1     
CN080350,08,035,"Douglas County, CO",2002,"120,678     ","114,238     ","6,440     ",5.3     
CN080370,08,037,"Eagle County, CO",2002,"26,682     ","25,522     ","1,160     ",4.3     
CN080390,08,039,"Elbert County, CO",2002,"12,328     ","11,691     ",637     ,5.2     
PS080200,08,041,"El Paso County, CO",2002,"274,928     ","258,047     ","16,881     ",6.1     
CN080430,08,043,"Fremont County, CO",2002,"18,710     ","17,454     ","1,256     ",6.7     
CN080450,08,045,"Garfield County, CO",2002,"26,777     ","25,554     ","1,223     ",4.6     
CN080470,08,047,"Gilpin County, CO",2002,"3,243     ","3,079     ",164     ,5.1     
CN080490,08,049,"Grand County, CO",2002,"8,427     ","8,113     ",314     ,3.7     
CN080510,08,051,"Gunnison County, CO",2002,"8,544     ","8,183     ",361     ,4.2     
CN080530,08,053,"Hinsdale County, CO",2002,626     ,602     ,24     ,3.8     
CN080550,08,055,"Huerfano County, CO",2002,"3,528     ","3,271     ",257     ,7.3     
CN080570,08,057,"Jackson County, CO",2002,"1,093     ","1,042     ",51     ,4.7     
CN080590,08,059,"Jefferson County, CO",2002,"303,252     ","286,823     ","16,429     ",5.4     
CN080610,08,061,"Kiowa County, CO",2002,959     ,920     ,39     ,4.1     
CN080630,08,063,"Kit Carson County, CO",2002,"4,524     ","4,378     ",146     ,3.2     
CN080650,08,065,"Lake County, CO",2002,"4,011     ","3,772     ",239     ,6.0     
CN080670,08,067,"La Plata County, CO",2002,"26,342     ","25,280     ","1,062     ",4.0     
PS080310,08,069,"Larimer County, CO",2002,"154,375     ","147,132     ","7,243     ",4.7     
CN080710,08,071,"Las Animas County, CO",2002,"7,822     ","7,424     ",398     ,5.1     
CN080730,08,073,"Lincoln County, CO",2002,"3,064     ","2,945     ",119     ,3.9     
CN080750,08,075,"Logan County, CO",2002,"11,199     ","10,778     ",421     ,3.8     
PA080250,08,077,"Mesa County, CO",2002,"63,781     ","60,622     ","3,159     ",5.0     
CN080790,08,079,"Mineral County, CO",2002,433     ,413     ,20     ,4.6     
CN080810,08,081,"Moffat County, CO",2002,"7,665     ","7,287     ",378     ,4.9     
CN080830,08,083,"Montezuma County, CO",2002,"12,434     ","11,744     ",690     ,5.5     
CN080850,08,085,"Montrose County, CO",2002,"17,836     ","16,855     ",981     ,5.5     
CN080870,08,087,"Morgan County, CO",2002,"14,035     ","13,450     ",585     ,4.2     
CN080890,08,089,"Otero County, CO",2002,"9,549     ","8,978     ",571     ,6.0     
CN080910,08,091,"Ouray County, CO",2002,"2,443     ","2,343     ",100     ,4.1     
CN080930,08,093,"Park County, CO",2002,"9,059     ","8,582     ",477     ,5.3     
CN080950,08,095,"Phillips County, CO",2002,"2,516     ","2,435     ",81     ,3.2     
CN080970,08,097,"Pitkin County, CO",2002,"10,383     ","9,905     ",478     ,4.6     
CN080990,08,099,"Prowers County, CO",2002,"7,571     ","7,269     ",302     ,4.0     
PS080320,08,101,"Pueblo County, CO",2002,"66,114     ","61,410     ","4,704     ",7.1     
CN081030,08,103,"Rio Blanco County, CO",2002,"3,688     ","3,574     ",114     ,3.1     
CN081050,08,105,"Rio Grande County, CO",2002,"6,523     ","6,135     ",388     ,5.9     
CN081070,08,107,"Routt County, CO",2002,"13,985     ","13,460     ",525     ,3.8     
CN081090,08,109,"Saguache County, CO",2002,"3,199     ","2,978     ",221     ,6.9     
CN081110,08,111,"San Juan County, CO",2002,570     ,528     ,42     ,7.4     
CN081130,08,113,"San Miguel County, CO",2002,"5,041     ","4,787     ",254     ,5.0     
CN081150,08,115,"Sedgwick County, CO",2002,"1,637     ","1,580     ",57     ,3.5     
CN081170,08,117,"Summit County, CO",2002,"16,563     ","15,878     ",685     ,4.1     
CN081190,08,119,"Teller County, CO",2002,"12,277     ","11,548     ",729     ,5.9     
CN081210,08,121,"Washington County, CO",2002,"2,935     ","2,834     ",101     ,3.4     
PS080330,08,123,"Weld County, CO",2002,"102,276     ","96,931     ","5,345     ",5.2     
CN081250,08,125,"Yuma County, CO",2002,"6,393     ","6,233     ",160     ,2.5     
CN090010,09,001,"Fairfield County, CT",2002,"451,087     ","432,390     ","18,697     ",4.1     
