Code,Code,Code,County Name/State Abbreviation,Year,Force,Employed,Unemployed,(%)
CN022700,02,270,"Wade Hampton Census Area, AK",2003,"2,689     ","2,212     ",477     ,17.7     
CN022800,02,280,"Wrangell-Petersburg Census Area, AK",2003,"3,051     ","2,684     ",367     ,12.0     
CN022820,02,282,"Yakutat Borough, AK",2003,306     ,272     ,34     ,11.1     
CN022900,02,290,"Yukon-Koyukuk Census Area, AK",2003,"2,980     ","2,584     ",396     ,13.3     
PA040800,04,001,"Apache County, AZ",2003,"20,589     ","18,169     ","2,420     ",11.8     
PA040400,04,003,"Cochise County, AZ",2003,"53,943     ","50,905     ","3,038     ",5.6     
PA040600,04,005,"Coconino County, AZ",2003,"65,608     ","61,885     ","3,723     ",5.7     
CN040070,04,007,"Gila County, AZ",2003,"20,995     ","19,480     ","1,515     ",7.2     
CN040090,04,009,"Graham County, AZ",2003,"12,145     ","11,302     ",843     ,6.9     
CN040110,04,011,"Greenlee County, AZ",2003,"3,524     ","3,280     ",244     ,6.9     
CN040120,04,012,"La Paz County, AZ",2003,"7,436     ","6,914     ",522     ,7.0     
CN040130,04,013,"Maricopa County, AZ",2003,"1,744,228     ","1,654,129     ","90,099     ",5.2     
PA040900,04,015,"Mohave County, AZ",2003,"81,953     ","77,950     ","4,003     ",4.9     
PA040550,04,017,"Navajo County, AZ",2003,"38,170     ","34,907     ","3,263     ",8.5     
CN040190,04,019,"Pima County, AZ",2003,"428,518     ","405,844     ","22,674     ",5.3     
PA040450,04,021,"Pinal County, AZ",2003,"78,659     ","73,189     ","5,470     ",7.0     
CN040230,04,023,"Santa Cruz County, AZ",2003,"15,673     ","14,186     ","1,487     ",9.5     
PA040700,04,025,"Yavapai County, AZ",2003,"84,840     ","80,533     ","4,307     ",5.1     
PA040500,04,027,"Yuma County, AZ",2003,"72,673     ","60,465     ","12,208     ",16.8     
CN050010,05,001,"Arkansas County, AR",2003,"10,700     ","10,116     ",584     ,5.5     
CN050030,05,003,"Ashley County, AR",2003,"9,967     ","9,037     ",930     ,9.3     
CN050050,05,005,"Baxter County, AR",2003,"15,914     ","14,867     ","1,047     ",6.6     
PA050250,05,007,"Benton County, AR",2003,"87,793     ","84,680     ","3,113     ",3.5     
CN050090,05,009,"Boone County, AR",2003,"16,027     ","15,108     ",919     ,5.7     
CN050110,05,011,"Bradley County, AR",2003,"5,479     ","5,087     ",392     ,7.2     
CN050130,05,013,"Calhoun County, AR",2003,"2,532     ","2,335     ",197     ,7.8     
CN050150,05,015,"Carroll County, AR",2003,"13,207     ","12,577     ",630     ,4.8     
CN050170,05,017,"Chicot County, AR",2003,"5,162     ","4,625     ",537     ,10.4     
CN050190,05,019,"Clark County, AR",2003,"11,128     ","10,425     ",703     ,6.3     
CN050210,05,021,"Clay County, AR",2003,"7,477     ","6,880     ",597     ,8.0     
CN050230,05,023,"Cleburne County, AR",2003,"10,884     ","10,275     ",609     ,5.6     
CN050250,05,025,"Cleveland County, AR",2003,"3,963     ","3,720     ",243     ,6.1     
CN050270,05,027,"Columbia County, AR",2003,"10,680     ","9,967     ",713     ,6.7     
CN050290,05,029,"Conway County, AR",2003,"9,582     ","8,991     ",591     ,6.2     
PA050300,05,031,"Craighead County, AR",2003,"42,797     ","40,446     ","2,351     ",5.5     
CN050330,05,033,"Crawford County, AR",2003,"25,216     ","23,886     ","1,330     ",5.3     
PA050700,05,035,"Crittenden County, AR",2003,"21,283     ","19,864     ","1,419     ",6.7     
CN050370,05,037,"Cross County, AR",2003,"8,666     ","8,028     ",638     ,7.4     
CN050390,05,039,"Dallas County, AR",2003,"3,813     ","3,514     ",299     ,7.8     
CN050410,05,041,"Desha County, AR",2003,"6,149     ","5,605     ",544     ,8.8     
CN050430,05,043,"Drew County, AR",2003,"8,498     ","7,834     ",664     ,7.8     
CN050450,05,045,"Faulkner County, AR",2003,"47,694     ","45,133     ","2,561     ",5.4     
CN050470,05,047,"Franklin County, AR",2003,"7,961     ","7,579     ",382     ,4.8     
CN050490,05,049,"Fulton County, AR",2003,"4,959     ","4,653     ",306     ,6.2     
PA050400,05,051,"Garland County, AR",2003,"39,147     ","36,671     ","2,476     ",6.3     
CN050530,05,053,"Grant County, AR",2003,"8,085     ","7,639     ",446     ,5.5     
CN050550,05,055,"Greene County, AR",2003,"17,086     ","15,952     ","1,134     ",6.6     
CN050570,05,057,"Hempstead County, AR",2003,"11,053     ","10,470     ",583     ,5.3     
CN050590,05,059,"Hot Spring County, AR",2003,"14,191     ","13,256     ",935     ,6.6     
CN050610,05,061,"Howard County, AR",2003,"6,519     ","6,130     ",389     ,6.0     
CN050630,05,063,"Independence County, AR",2003,"16,980     ","15,900     ","1,080     ",6.4     
CN050650,05,065,"Izard County, AR",2003,"5,197     ","4,793     ",404     ,7.8     
CN050670,05,067,"Jackson County, AR",2003,"7,766     ","7,078     ",688     ,8.9     
CN050690,05,069,"Jefferson County, AR",2003,"35,657     ","32,845     ","2,812     ",7.9     
CN050710,05,071,"Johnson County, AR",2003,"10,635     ","10,061     ",574     ,5.4     
CN050730,05,073,"Lafayette County, AR",2003,"3,364     ","3,166     ",198     ,5.9     
CN050750,05,075,"Lawrence County, AR",2003,"7,706     ","7,058     ",648     ,8.4     
CN050770,05,077,"Lee County, AR",2003,"3,654     ","3,236     ",418     ,11.4     
CN050790,05,079,"Lincoln County, AR",2003,"5,064     ","4,658     ",406     ,8.0     
CN050810,05,081,"Little River County, AR",2003,"6,390     ","6,083     ",307     ,4.8     
CN050830,05,083,"Logan County, AR",2003,"9,924     ","9,369     ",555     ,5.6     
CN050850,05,085,"Lonoke County, AR",2003,"27,454     ","26,145     ","1,309     ",4.8     
CN050870,05,087,"Madison County, AR",2003,"7,168     ","6,888     ",280     ,3.9     
CN050890,05,089,"Marion County, AR",2003,"6,487     ","6,073     ",414     ,6.4     
CN050910,05,091,"Miller County, AR",2003,"18,200     ","17,291     ",909     ,5.0     
PA050500,05,093,"Mississippi County, AR",2003,"20,168     ","17,791     ","2,377     ",11.8     
CN050950,05,095,"Monroe County, AR",2003,"3,961     ","3,667     ",294     ,7.4     
CN050970,05,097,"Montgomery County, AR",2003,"4,243     ","4,008     ",235     ,5.5     
CN050990,05,099,"Nevada County, AR",2003,"4,487     ","4,264     ",223     ,5.0     
CN051010,05,101,"Newton County, AR",2003,"3,610     ","3,403     ",207     ,5.7     
CN051030,05,103,"Ouachita County, AR",2003,"12,062     ","11,118     ",944     ,7.8     
CN051050,05,105,"Perry County, AR",2003,"4,770     ","4,444     ",326     ,6.8     
CN051070,05,107,"Phillips County, AR",2003,"9,156     ","8,364     ",792     ,8.7     
CN051090,05,109,"Pike County, AR",2003,"5,183     ","4,903     ",280     ,5.4     
CN051110,05,111,"Poinsett County, AR",2003,"11,181     ","10,367     ",814     ,7.3     
CN051130,05,113,"Polk County, AR",2003,"8,573     ","7,923     ",650     ,7.6     
CN051150,05,115,"Pope County, AR",2003,"26,518     ","25,012     ","1,506     ",5.7     
CN051170,05,117,"Prairie County, AR",2003,"4,450     ","4,219     ",231     ,5.2     
CN051190,05,119,"Pulaski County, AR",2003,"180,932     ","171,593     ","9,339     ",5.2     
CN051210,05,121,"Randolph County, AR",2003,"7,821     ","7,085     ",736     ,9.4     
CN051230,05,123,"St. Francis County, AR",2003,"10,800     ","9,802     ",998     ,9.2     
PA050800,05,125,"Saline County, AR",2003,"43,351     ","41,263     ","2,088     ",4.8     
CN051270,05,127,"Scott County, AR",2003,"4,699     ","4,475     ",224     ,4.8     
CN051290,05,129,"Searcy County, AR",2003,"3,368     ","3,183     ",185     ,5.5     
CN051310,05,131,"Sebastian County, AR",2003,"55,940     ","53,211     ","2,729     ",4.9     
CN051330,05,133,"Sevier County, AR",2003,"7,387     ","7,046     ",341     ,4.6     
CN051350,05,135,"Sharp County, AR",2003,"6,388     ","5,843     ",545     ,8.5     
CN051370,05,137,"Stone County, AR",2003,"4,471     ","4,137     ",334     ,7.5     
CN051390,05,139,"Union County, AR",2003,"19,677     ","18,132     ","1,545     ",7.9     
CN051410,05,141,"Van Buren County, AR",2003,"6,800     ","6,318     ",482     ,7.1     
CN051430,05,143,"Washington County, AR",2003,"90,333     ","86,917     ","3,416     ",3.8     
PA050900,05,145,"White County, AR",2003,"30,713     ","28,782     ","1,931     ",6.3     
CN051470,05,147,"Woodruff County, AR",2003,"3,766     ","3,408     ",358     ,9.5     
CN051490,05,149,"Yell County, AR",2003,"9,780     ","9,271     ",509     ,5.2     
CN060010,06,001,"Alameda County, CA",2003,"760,005     ","707,796     ","52,209     ",6.9     
CN060030,06,003,"Alpine County, CA",2003,559     ,512     ,47     ,8.4     
CN060050,06,005,"Amador County, CA",2003,"16,509     ","15,489     ","1,020     ",6.2     
PS060150,06,007,"Butte County, CA",2003,"99,034     ","91,507     ","7,527     ",7.6     
CN060090,06,009,"Calaveras County, CA",2003,"20,003     ","18,524     ","1,479     ",7.4     
CN060110,06,011,"Colusa County, CA",2003,"9,509     ","8,142     ","1,367     ",14.4     
CN060130,06,013,"Contra Costa County, CA",2003,"512,180     ","480,890     ","31,290     ",6.1     
CN060150,06,015,"Del Norte County, CA",2003,"10,391     ","9,504     ",887     ,8.5     
PA063750,06,017,"El Dorado County, CA",2003,"88,110     ","83,197     ","4,913     ",5.6     
CN060190,06,019,"Fresno County, CA",2003,"406,912     ","359,091     ","47,821     ",11.8     
CN060210,06,021,"Glenn County, CA",2003,"11,210     ","10,060     ","1,150     ",10.3     
PS060300,06,023,"Humboldt County, CA",2003,"61,035     ","56,850     ","4,185     ",6.9     
PS060350,06,025,"Imperial County, CA",2003,"59,126     ","49,889     ","9,237     ",15.6     
CN060270,06,027,"Inyo County, CA",2003,"9,164     ","8,635     ",529     ,5.8     
PS060400,06,029,"Kern County, CA",2003,"313,759     ","281,316     ","32,443     ",10.3     
PA062730,06,031,"Kings County, CA",2003,"53,533     ","47,117     ","6,416     ",12.0     
CN060330,06,033,"Lake County, CA",2003,"26,054     ","23,669     ","2,385     ",9.2     
CN060350,06,035,"Lassen County, CA",2003,"12,405     ","11,451     ",954     ,7.7     
CN060370,06,037,"Los Angeles County, CA",2003,"4,759,102     ","4,427,053     ","332,049     ",7.0     
PA064200,06,039,"Madera County, CA",2003,"59,430     ","53,280     ","6,150     ",10.3     
PS060550,06,041,"Marin County, CA",2003,"131,599     ","125,138     ","6,461     ",4.9     
CN060430,06,043,"Mariposa County, CA",2003,"8,479     ","7,893     ",586     ,6.9     
PA063550,06,045,"Mendocino County, CA",2003,"45,305     ","42,185     ","3,120     ",6.9     
PS060600,06,047,"Merced County, CA",2003,"97,601     ","86,346     ","11,255     ",11.5     
CN060490,06,049,"Modoc County, CA",2003,"4,234     ","3,865     ",369     ,8.7     
CN060510,06,051,"Mono County, CA",2003,"8,331     ","7,910     ",421     ,5.1     
PS060620,06,053,"Monterey County, CA",2003,"210,277     ","191,395     ","18,882     ",9.0     
PA063600,06,055,"Napa County, CA",2003,"71,183     ","67,722     ","3,461     ",4.9     
PA065000,06,057,"Nevada County, CA",2003,"48,632     ","45,915     ","2,717     ",5.6     
PS060670,06,059,"Orange County, CA",2003,"1,557,014     ","1,482,577     ","74,437     ",4.8     
PS061500,06,061,"Placer County, CA",2003,"153,856     ","145,997     ","7,859     ",5.1     
CN060630,06,063,"Plumas County, CA",2003,"10,523     ","9,484     ","1,039     ",9.9     
CN060650,06,065,"Riverside County, CA",2003,"781,729     ","730,671     ","51,058     ",6.5     
PS061350,06,067,"Sacramento County, CA",2003,"656,974     ","618,295     ","38,679     ",5.9     
CN060690,06,069,"San Benito County, CA",2003,"25,696     ","23,131     ","2,565     ",10.0     
CN060710,06,071,"San Bernardino County, CA",2003,"808,175     ","757,492     ","50,683     ",6.3     
PS060850,06,073,"San Diego County, CA",2003,"1,468,198     ","1,391,739     ","76,459     ",5.2     
PS060900,06,075,"San Francisco County/city, CA",2003,"432,492     ","403,329     ","29,163     ",6.7     
PS061080,06,077,"San Joaquin County, CA",2003,"280,981     ","255,154     ","25,827     ",9.2     
CN060790,06,079,"San Luis Obispo County, CA",2003,"128,853     ","122,774     ","6,079     ",4.7     
PS061000,06,081,"San Mateo County, CA",2003,"369,582     ","348,003     ","21,579     ",5.8     
PS061010,06,083,"Santa Barbara County, CA",2003,"209,391     ","198,796     ","10,595     ",5.1     
CN060850,06,085,"Santa Clara County, CA",2003,"850,132     ","779,175     ","70,957     ",8.3     
PS061030,06,087,"Santa Cruz County, CA",2003,"145,238     ","133,964     ","11,274     ",7.8     
PS061450,06,089,"Shasta County, CA",2003,"82,999     ","76,720     ","6,279     ",7.6     
CN060910,06,091,"Sierra County, CA",2003,"1,648     ","1,493     ",155     ,9.4     
CN060930,06,093,"Siskiyou County, CA",2003,"19,363     ","17,518     ","1,845     ",9.5     
PS061050,06,095,"Solano County, CA",2003,"206,921     ","193,879     ","13,042     ",6.3     
PS061060,06,097,"Sonoma County, CA",2003,"254,767     ","240,863     ","13,904     ",5.5     
PS061070,06,099,"Stanislaus County, CA",2003,"223,430     ","201,347     ","22,083     ",9.9     
PA065100,06,101,"Sutter County, CA",2003,"39,712     ","35,258     ","4,454     ",11.2     
CN061030,06,103,"Tehama County, CA",2003,"25,806     ","23,820     ","1,986     ",7.7     
CN061050,06,105,"Trinity County, CA",2003,"5,418     ","4,848     ",570     ,10.5     
PS061210,06,107,"Tulare County, CA",2003,"182,593     ","160,173     ","22,420     ",12.3     
CN061090,06,109,"Tuolumne County, CA",2003,"25,483     ","23,688     ","1,795     ",7.0     
PS061220,06,111,"Ventura County, CA",2003,"412,680     ","388,799     ","23,881     ",5.8     
CN061130,06,113,"Yolo County, CA",2003,"91,964     ","86,086     ","5,878     ",6.4     
CN061150,06,115,"Yuba County, CA",2003,"25,379     ","22,651     ","2,728     ",10.7     
CN080010,08,001,"Adams County, CO",2003,"201,141     ","186,679     ","14,462     ",7.2     
CN080030,08,003,"Alamosa County, CO",2003,"8,210     ","7,729     ",481     ,5.9     
PS080100,08,005,"Arapahoe County, CO",2003,"292,634     ","274,277     ","18,357     ",6.3     
CN080070,08,007,"Archuleta County, CO",2003,"5,602     ","5,271     ",331     ,5.9     
CN080090,08,009,"Baca County, CO",2003,"2,378     ","2,288     ",90     ,3.8     
CN080110,08,011,"Bent County, CO",2003,"2,421     ","2,232     ",189     ,7.8     
CN080130,08,013,"Boulder County, CO",2003,"164,872     ","155,380     ","9,492     ",5.8     
CN080140,08,014,"Broomfield County/city, CO",2003,"23,767     ","22,242     ","1,525     ",6.4     
CN080150,08,015,"Chaffee County, CO",2003,"7,830     ","7,376     ",454     ,5.8     
CN080170,08,017,"Cheyenne County, CO",2003,"1,289     ","1,244     ",45     ,3.5     
CN080190,08,019,"Clear Creek County, CO",2003,"6,027     ","5,686     ",341     ,5.7     
CN080210,08,021,"Conejos County, CO",2003,"3,769     ","3,501     ",268     ,7.1     
CN080230,08,023,"Costilla County, CO",2003,"1,338     ","1,199     ",139     ,10.4     
CN080250,08,025,"Crowley County, CO",2003,"1,609     ","1,468     ",141     ,8.8     
CN080270,08,027,"Custer County, CO",2003,"1,971     ","1,869     ",102     ,5.2     
CN080290,08,029,"Delta County, CO",2003,"14,128     ","13,281     ",847     ,6.0     
PS080250,08,031,"Denver County/city, CO",2003,"303,425     ","281,432     ","21,993     ",7.2     
CN080330,08,033,"Dolores County, CO",2003,991     ,908     ,83     ,8.4     
CN080350,08,035,"Douglas County, CO",2003,"128,996     ","122,160     ","6,836     ",5.3     
CN080370,08,037,"Eagle County, CO",2003,"26,243     ","24,975     ","1,268     ",4.8     
CN080390,08,039,"Elbert County, CO",2003,"12,600     ","11,900     ",700     ,5.6     
PS080200,08,041,"El Paso County, CO",2003,"280,648     ","263,037     ","17,611     ",6.3     
CN080430,08,043,"Fremont County, CO",2003,"18,625     ","17,211     ","1,414     ",7.6     
CN080450,08,045,"Garfield County, CO",2003,"27,035     ","25,682     ","1,353     ",5.0     
CN080470,08,047,"Gilpin County, CO",2003,"3,305     ","3,109     ",196     ,5.9     
CN080490,08,049,"Grand County, CO",2003,"8,434     ","8,077     ",357     ,4.2     
CN080510,08,051,"Gunnison County, CO",2003,"8,374     ","7,968     ",406     ,4.8     
CN080530,08,053,"Hinsdale County, CO",2003,611     ,585     ,26     ,4.3     
CN080550,08,055,"Huerfano County, CO",2003,"3,365     ","3,075     ",290     ,8.6     
CN080570,08,057,"Jackson County, CO",2003,"1,077     ","1,021     ",56     ,5.2     
CN080590,08,059,"Jefferson County, CO",2003,"306,396     ","288,291     ","18,105     ",5.9     
CN080610,08,061,"Kiowa County, CO",2003,867     ,821     ,46     ,5.3     
CN080630,08,063,"Kit Carson County, CO",2003,"4,250     ","4,063     ",187     ,4.4     
CN080650,08,065,"Lake County, CO",2003,"3,801     ","3,564     ",237     ,6.2     
CN080670,08,067,"La Plata County, CO",2003,"26,664     ","25,461     ","1,203     ",4.5     
PS080310,08,069,"Larimer County, CO",2003,"159,525     ","151,382     ","8,143     ",5.1     
CN080710,08,071,"Las Animas County, CO",2003,"7,866     ","7,389     ",477     ,6.1     
CN080730,08,073,"Lincoln County, CO",2003,"3,006     ","2,871     ",135     ,4.5     
CN080750,08,075,"Logan County, CO",2003,"10,906     ","10,439     ",467     ,4.3     
PA080250,08,077,"Mesa County, CO",2003,"66,977     ","63,234     ","3,743     ",5.6     
CN080790,08,079,"Mineral County, CO",2003,447     ,424     ,23     ,5.1     
CN080810,08,081,"Moffat County, CO",2003,"7,563     ","7,120     ",443     ,5.9     
CN080830,08,083,"Montezuma County, CO",2003,"12,312     ","11,584     ",728     ,5.9     
CN080850,08,085,"Montrose County, CO",2003,"18,262     ","17,178     ","1,084     ",5.9     
CN080870,08,087,"Morgan County, CO",2003,"14,164     ","13,480     ",684     ,4.8     
CN080890,08,089,"Otero County, CO",2003,"9,291     ","8,680     ",611     ,6.6     
CN080910,08,091,"Ouray County, CO",2003,"2,446     ","2,336     ",110     ,4.5     
CN080930,08,093,"Park County, CO",2003,"9,384     ","8,865     ",519     ,5.5     
CN080950,08,095,"Phillips County, CO",2003,"2,356     ","2,264     ",92     ,3.9     
CN080970,08,097,"Pitkin County, CO",2003,"10,215     ","9,678     ",537     ,5.3     
CN080990,08,099,"Prowers County, CO",2003,"7,237     ","6,871     ",366     ,5.1     
PS080320,08,101,"Pueblo County, CO",2003,"68,836     ","63,673     ","5,163     ",7.5     
CN081030,08,103,"Rio Blanco County, CO",2003,"3,560     ","3,418     ",142     ,4.0     
CN081050,08,105,"Rio Grande County, CO",2003,"6,447     ","6,057     ",390     ,6.0     
CN081070,08,107,"Routt County, CO",2003,"13,740     ","13,111     ",629     ,4.6     
CN081090,08,109,"Saguache County, CO",2003,"3,052     ","2,840     ",212     ,6.9     
CN081110,08,111,"San Juan County, CO",2003,611     ,571     ,40     ,6.5     
CN081130,08,113,"San Miguel County, CO",2003,"4,928     ","4,650     ",278     ,5.6     
CN081150,08,115,"Sedgwick County, CO",2003,"1,519     ","1,452     ",67     ,4.4     
CN081170,08,117,"Summit County, CO",2003,"15,915     ","15,143     ",772     ,4.9     
CN081190,08,119,"Teller County, CO",2003,"12,474     ","11,691     ",783     ,6.3     
CN081210,08,121,"Washington County, CO",2003,"2,758     ","2,659     ",99     ,3.6     
PS080330,08,123,"Weld County, CO",2003,"105,870     ","99,613     ","6,257     ",5.9     
CN081250,08,125,"Yuma County, CO",2003,"5,989     ","5,802     ",187     ,3.1     
CN090010,09,001,"Fairfield County, CT",2003,"454,772     ","432,114     ","22,658     ",5.0     
