Code,Code,Code,County Name/State Abbreviation,Year,Force,Employed,Unemployed,(%)
CN050330,05,033,"Crawford County, AR",2005,"27,233     ","26,083     ","1,150     ",4.2     
PA050700,05,035,"Crittenden County, AR",2005,"22,331     ","20,915     ","1,416     ",6.3     
CN050370,05,037,"Cross County, AR",2005,"8,431     ","7,809     ",622     ,7.4     
CN050390,05,039,"Dallas County, AR",2005,"3,837     ","3,575     ",262     ,6.8     
CN050410,05,041,"Desha County, AR",2005,"6,036     ","5,527     ",509     ,8.4     
CN050430,05,043,"Drew County, AR",2005,"8,604     ","7,895     ",709     ,8.2     
CN050450,05,045,"Faulkner County, AR",2005,"51,630     ","49,400     ","2,230     ",4.3     
CN050470,05,047,"Franklin County, AR",2005,"8,458     ","8,106     ",352     ,4.2     
CN050490,05,049,"Fulton County, AR",2005,"5,058     ","4,796     ",262     ,5.2     
PA050400,05,051,"Garland County, AR",2005,"41,609     ","39,321     ","2,288     ",5.5     
CN050530,05,053,"Grant County, AR",2005,"8,597     ","8,191     ",406     ,4.7     
CN050550,05,055,"Greene County, AR",2005,"18,621     ","17,571     ","1,050     ",5.6     
CN050570,05,057,"Hempstead County, AR",2005,"10,822     ","10,216     ",606     ,5.6     
CN050590,05,059,"Hot Spring County, AR",2005,"15,042     ","14,271     ",771     ,5.1     
CN050610,05,061,"Howard County, AR",2005,"6,202     ","5,869     ",333     ,5.4     
CN050630,05,063,"Independence County, AR",2005,"17,717     ","16,667     ","1,050     ",5.9     
CN050650,05,065,"Izard County, AR",2005,"5,212     ","4,887     ",325     ,6.2     
CN050670,05,067,"Jackson County, AR",2005,"7,729     ","7,104     ",625     ,8.1     
CN050690,05,069,"Jefferson County, AR",2005,"36,722     ","34,020     ","2,702     ",7.4     
CN050710,05,071,"Johnson County, AR",2005,"10,908     ","10,391     ",517     ,4.7     
CN050730,05,073,"Lafayette County, AR",2005,"3,191     ","2,961     ",230     ,7.2     
CN050750,05,075,"Lawrence County, AR",2005,"7,454     ","6,913     ",541     ,7.3     
CN050770,05,077,"Lee County, AR",2005,"3,379     ","3,032     ",347     ,10.3     
CN050790,05,079,"Lincoln County, AR",2005,"5,208     ","4,825     ",383     ,7.4     
CN050810,05,081,"Little River County, AR",2005,"6,480     ","6,185     ",295     ,4.6     
CN050830,05,083,"Logan County, AR",2005,"9,999     ","9,521     ",478     ,4.8     
CN050850,05,085,"Lonoke County, AR",2005,"30,558     ","29,234     ","1,324     ",4.3     
CN050870,05,087,"Madison County, AR",2005,"7,778     ","7,498     ",280     ,3.6     
CN050890,05,089,"Marion County, AR",2005,"6,750     ","6,411     ",339     ,5.0     
CN050910,05,091,"Miller County, AR",2005,"19,574     ","18,663     ",911     ,4.7     
PA050500,05,093,"Mississippi County, AR",2005,"20,024     ","18,343     ","1,681     ",8.4     
CN050950,05,095,"Monroe County, AR",2005,"3,833     ","3,585     ",248     ,6.5     
CN050970,05,097,"Montgomery County, AR",2005,"4,311     ","4,105     ",206     ,4.8     
CN050990,05,099,"Nevada County, AR",2005,"4,361     ","4,116     ",245     ,5.6     
CN051010,05,101,"Newton County, AR",2005,"3,570     ","3,394     ",176     ,4.9     
CN051030,05,103,"Ouachita County, AR",2005,"12,486     ","11,633     ",853     ,6.8     
CN051050,05,105,"Perry County, AR",2005,"4,928     ","4,683     ",245     ,5.0     
CN051070,05,107,"Phillips County, AR",2005,"8,759     ","7,984     ",775     ,8.8     
CN051090,05,109,"Pike County, AR",2005,"5,117     ","4,877     ",240     ,4.7     
CN051110,05,111,"Poinsett County, AR",2005,"11,390     ","10,656     ",734     ,6.4     
CN051130,05,113,"Polk County, AR",2005,"8,634     ","8,213     ",421     ,4.9     
CN051150,05,115,"Pope County, AR",2005,"29,349     ","28,072     ","1,277     ",4.4     
CN051170,05,117,"Prairie County, AR",2005,"4,277     ","4,029     ",248     ,5.8     
CN051190,05,119,"Pulaski County, AR",2005,"189,145     ","180,291     ","8,854     ",4.7     
CN051210,05,121,"Randolph County, AR",2005,"7,805     ","7,211     ",594     ,7.6     
CN051230,05,123,"St. Francis County, AR",2005,"10,709     ","9,821     ",888     ,8.3     
PA050800,05,125,"Saline County, AR",2005,"46,984     ","45,014     ","1,970     ",4.2     
CN051270,05,127,"Scott County, AR",2005,"4,653     ","4,449     ",204     ,4.4     
CN051290,05,129,"Searcy County, AR",2005,"3,395     ","3,231     ",164     ,4.8     
CN051310,05,131,"Sebastian County, AR",2005,"59,222     ","56,769     ","2,453     ",4.1     
CN051330,05,133,"Sevier County, AR",2005,"7,598     ","7,285     ",313     ,4.1     
CN051350,05,135,"Sharp County, AR",2005,"6,511     ","6,055     ",456     ,7.0     
CN051370,05,137,"Stone County, AR",2005,"4,479     ","4,195     ",284     ,6.3     
CN051390,05,139,"Union County, AR",2005,"19,965     ","18,633     ","1,332     ",6.7     
CN051410,05,141,"Van Buren County, AR",2005,"6,962     ","6,545     ",417     ,6.0     
CN051430,05,143,"Washington County, AR",2005,"100,168     ","96,894     ","3,274     ",3.3     
PA050900,05,145,"White County, AR",2005,"32,248     ","30,267     ","1,981     ",6.1     
CN051470,05,147,"Woodruff County, AR",2005,"3,433     ","3,126     ",307     ,8.9     
CN051490,05,149,"Yell County, AR",2005,"10,580     ","10,150     ",430     ,4.1     
CN060010,06,001,"Alameda County, CA",2005,"738,320     ","700,355     ","37,965     ",5.1     
CN060030,06,003,"Alpine County, CA",2005,528     ,486     ,42     ,8.0     
CN060050,06,005,"Amador County, CA",2005,"17,294     ","16,320     ",974     ,5.6     
PS060150,06,007,"Butte County, CA",2005,"98,866     ","92,147     ","6,719     ",6.8     
CN060090,06,009,"Calaveras County, CA",2005,"20,644     ","19,346     ","1,298     ",6.3     
CN060110,06,011,"Colusa County, CA",2005,"9,938     ","8,671     ","1,267     ",12.7     
CN060130,06,013,"Contra Costa County, CA",2005,"512,674     ","487,680     ","24,994     ",4.9     
CN060150,06,015,"Del Norte County, CA",2005,"10,796     ","9,990     ",806     ,7.5     
PA063750,06,017,"El Dorado County, CA",2005,"91,550     ","87,140     ","4,410     ",4.8     
CN060190,06,019,"Fresno County, CA",2005,"409,527     ","372,484     ","37,043     ",9.0     
CN060210,06,021,"Glenn County, CA",2005,"11,602     ","10,620     ",982     ,8.5     
PS060300,06,023,"Humboldt County, CA",2005,"59,856     ","56,177     ","3,679     ",6.1     
PS060350,06,025,"Imperial County, CA",2005,"60,986     ","51,181     ","9,805     ",16.1     
CN060270,06,027,"Inyo County, CA",2005,"9,333     ","8,873     ",460     ,4.9     
PS060400,06,029,"Kern County, CA",2005,"328,635     ","300,941     ","27,694     ",8.4     
PA062730,06,031,"Kings County, CA",2005,"54,155     ","49,007     ","5,148     ",9.5     
CN060330,06,033,"Lake County, CA",2005,"26,134     ","24,049     ","2,085     ",8.0     
CN060350,06,035,"Lassen County, CA",2005,"12,318     ","11,323     ",995     ,8.1     
CN060370,06,037,"Los Angeles County, CA",2005,"4,809,957     ","4,552,827     ","257,130     ",5.3     
PA064200,06,039,"Madera County, CA",2005,"62,235     ","57,307     ","4,928     ",7.9     
PS060550,06,041,"Marin County, CA",2005,"129,797     ","124,729     ","5,068     ",3.9     
CN060430,06,043,"Mariposa County, CA",2005,"8,839     ","8,273     ",566     ,6.4     
PA063550,06,045,"Mendocino County, CA",2005,"44,084     ","41,536     ","2,548     ",5.8     
PS060600,06,047,"Merced County, CA",2005,"99,317     ","89,334     ","9,983     ",10.1     
CN060490,06,049,"Modoc County, CA",2005,"4,024     ","3,702     ",322     ,8.0     
CN060510,06,051,"Mono County, CA",2005,"8,386     ","7,977     ",409     ,4.9     
PS060620,06,053,"Monterey County, CA",2005,"207,720     ","192,509     ","15,211     ",7.3     
PA063600,06,055,"Napa County, CA",2005,"71,716     ","68,562     ","3,154     ",4.4     
PA065000,06,057,"Nevada County, CA",2005,"49,508     ","47,124     ","2,384     ",4.8     
PS060670,06,059,"Orange County, CA",2005,"1,594,514     ","1,534,394     ","60,120     ",3.8     
PS061500,06,061,"Placer County, CA",2005,"165,147     ","157,985     ","7,162     ",4.3     
CN060630,06,063,"Plumas County, CA",2005,"10,188     ","9,325     ",863     ,8.5     
CN060650,06,065,"Riverside County, CA",2005,"857,319     ","811,007     ","46,312     ",5.4     
PS061350,06,067,"Sacramento County, CA",2005,"667,992     ","634,734     ","33,258     ",5.0     
CN060690,06,069,"San Benito County, CA",2005,"24,639     ","22,641     ","1,998     ",8.1     
CN060710,06,071,"San Bernardino County, CA",2005,"856,194     ","811,295     ","44,899     ",5.2     
PS060850,06,073,"San Diego County, CA",2005,"1,497,942     ","1,432,996     ","64,946     ",4.3     
PS060900,06,075,"San Francisco County/city, CA",2005,"415,620     ","394,756     ","20,864     ",5.0     
PS061080,06,077,"San Joaquin County, CA",2005,"285,213     ","262,624     ","22,589     ",7.9     
CN060790,06,079,"San Luis Obispo County, CA",2005,"132,197     ","126,523     ","5,674     ",4.3     
PS061000,06,081,"San Mateo County, CA",2005,"362,265     ","346,781     ","15,484     ",4.3     
PS061010,06,083,"Santa Barbara County, CA",2005,"214,365     ","205,002     ","9,363     ",4.4     
CN060850,06,085,"Santa Clara County, CA",2005,"819,885     ","775,995     ","43,890     ",5.4     
PS061030,06,087,"Santa Cruz County, CA",2005,"143,787     ","134,713     ","9,074     ",6.3     
PS061450,06,089,"Shasta County, CA",2005,"82,213     ","76,214     ","5,999     ",7.3     
CN060910,06,091,"Sierra County, CA",2005,"1,590     ","1,457     ",133     ,8.4     
CN060930,06,093,"Siskiyou County, CA",2005,"18,755     ","17,056     ","1,699     ",9.1     
PS061050,06,095,"Solano County, CA",2005,"209,644     ","198,351     ","11,293     ",5.4     
PS061060,06,097,"Sonoma County, CA",2005,"254,796     ","243,443     ","11,353     ",4.5     
PS061070,06,099,"Stanislaus County, CA",2005,"227,937     ","208,647     ","19,290     ",8.5     
PA065100,06,101,"Sutter County, CA",2005,"40,233     ","36,330     ","3,903     ",9.7     
CN061030,06,103,"Tehama County, CA",2005,"25,342     ","23,591     ","1,751     ",6.9     
CN061050,06,105,"Trinity County, CA",2005,"5,201     ","4,666     ",535     ,10.3     
PS061210,06,107,"Tulare County, CA",2005,"184,373     ","166,867     ","17,506     ",9.5     
CN061090,06,109,"Tuolumne County, CA",2005,"26,129     ","24,436     ","1,693     ",6.5     
PS061220,06,111,"Ventura County, CA",2005,"418,245     ","398,250     ","19,995     ",4.8     
CN061130,06,113,"Yolo County, CA",2005,"92,868     ","87,683     ","5,185     ",5.6     
CN061150,06,115,"Yuba County, CA",2005,"25,834     ","23,487     ","2,347     ",9.1     
CN080010,08,001,"Adams County, CO",2005,"211,339     ","199,016     ","12,323     ",5.8     
CN080030,08,003,"Alamosa County, CO",2005,"8,192     ","7,735     ",457     ,5.6     
PS080100,08,005,"Arapahoe County, CO",2005,"300,709     ","285,159     ","15,550     ",5.2     
CN080070,08,007,"Archuleta County, CO",2005,"6,022     ","5,706     ",316     ,5.2     
CN080090,08,009,"Baca County, CO",2005,"2,282     ","2,193     ",89     ,3.9     
CN080110,08,011,"Bent County, CO",2005,"2,396     ","2,243     ",153     ,6.4     
CN080130,08,013,"Boulder County, CO",2005,"169,114     ","161,514     ","7,600     ",4.5     
CN080140,08,014,"Broomfield County/city, CO",2005,"24,665     ","23,449     ","1,216     ",4.9     
CN080150,08,015,"Chaffee County, CO",2005,"8,234     ","7,786     ",448     ,5.4     
CN080170,08,017,"Cheyenne County, CO",2005,"1,358     ","1,315     ",43     ,3.2     
CN080190,08,019,"Clear Creek County, CO",2005,"5,875     ","5,593     ",282     ,4.8     
CN080210,08,021,"Conejos County, CO",2005,"3,803     ","3,502     ",301     ,7.9     
CN080230,08,023,"Costilla County, CO",2005,"1,357     ","1,217     ",140     ,10.3     
CN080250,08,025,"Crowley County, CO",2005,"1,616     ","1,486     ",130     ,8.0     
CN080270,08,027,"Custer County, CO",2005,"2,028     ","1,930     ",98     ,4.8     
CN080290,08,029,"Delta County, CO",2005,"15,357     ","14,571     ",786     ,5.1     
PS080250,08,031,"Denver County/city, CO",2005,"304,033     ","286,420     ","17,613     ",5.8     
CN080330,08,033,"Dolores County, CO",2005,984     ,915     ,69     ,7.0     
CN080350,08,035,"Douglas County, CO",2005,"143,817     ","137,736     ","6,081     ",4.2     
CN080370,08,037,"Eagle County, CO",2005,"28,584     ","27,469     ","1,115     ",3.9     
CN080390,08,039,"Elbert County, CO",2005,"12,978     ","12,375     ",603     ,4.6     
PS080200,08,041,"El Paso County, CO",2005,"291,230     ","275,541     ","15,689     ",5.4     
CN080430,08,043,"Fremont County, CO",2005,"19,380     ","18,164     ","1,216     ",6.3     
CN080450,08,045,"Garfield County, CO",2005,"29,979     ","28,838     ","1,141     ",3.8     
CN080470,08,047,"Gilpin County, CO",2005,"3,360     ","3,195     ",165     ,4.9     
CN080490,08,049,"Grand County, CO",2005,"8,440     ","8,090     ",350     ,4.1     
CN080510,08,051,"Gunnison County, CO",2005,"9,065     ","8,701     ",364     ,4.0     
CN080530,08,053,"Hinsdale County, CO",2005,600     ,583     ,17     ,2.8     
CN080550,08,055,"Huerfano County, CO",2005,"3,280     ","3,021     ",259     ,7.9     
CN080570,08,057,"Jackson County, CO",2005,"1,142     ","1,096     ",46     ,4.0     
CN080590,08,059,"Jefferson County, CO",2005,"306,508     ","291,160     ","15,348     ",5.0     
CN080610,08,061,"Kiowa County, CO",2005,882     ,845     ,37     ,4.2     
CN080630,08,063,"Kit Carson County, CO",2005,"4,367     ","4,215     ",152     ,3.5     
CN080650,08,065,"Lake County, CO",2005,"3,951     ","3,752     ",199     ,5.0     
CN080670,08,067,"La Plata County, CO",2005,"29,950     ","28,791     ","1,159     ",3.9     
PS080310,08,069,"Larimer County, CO",2005,"167,010     ","159,546     ","7,464     ",4.5     
CN080710,08,071,"Las Animas County, CO",2005,"8,175     ","7,755     ",420     ,5.1     
CN080730,08,073,"Lincoln County, CO",2005,"3,045     ","2,918     ",127     ,4.2     
CN080750,08,075,"Logan County, CO",2005,"10,681     ","10,244     ",437     ,4.1     
PA080250,08,077,"Mesa County, CO",2005,"71,272     ","67,712     ","3,560     ",5.0     
CN080790,08,079,"Mineral County, CO",2005,463     ,439     ,24     ,5.2     
CN080810,08,081,"Moffat County, CO",2005,"7,881     ","7,524     ",357     ,4.5     
CN080830,08,083,"Montezuma County, CO",2005,"12,943     ","12,253     ",690     ,5.3     
CN080850,08,085,"Montrose County, CO",2005,"19,869     ","18,914     ",955     ,4.8     
CN080870,08,087,"Morgan County, CO",2005,"14,373     ","13,748     ",625     ,4.3     
CN080890,08,089,"Otero County, CO",2005,"9,387     ","8,777     ",610     ,6.5     
CN080910,08,091,"Ouray County, CO",2005,"2,952     ","2,848     ",104     ,3.5     
CN080930,08,093,"Park County, CO",2005,"9,700     ","9,235     ",465     ,4.8     
CN080950,08,095,"Phillips County, CO",2005,"2,291     ","2,210     ",81     ,3.5     
CN080970,08,097,"Pitkin County, CO",2005,"11,154     ","10,697     ",457     ,4.1     
CN080990,08,099,"Prowers County, CO",2005,"7,486     ","7,124     ",362     ,4.8     
PS080320,08,101,"Pueblo County, CO",2005,"69,809     ","64,952     ","4,857     ",7.0     
CN081030,08,103,"Rio Blanco County, CO",2005,"4,005     ","3,861     ",144     ,3.6     
CN081050,08,105,"Rio Grande County, CO",2005,"6,564     ","6,174     ",390     ,5.9     
CN081070,08,107,"Routt County, CO",2005,"14,605     ","14,058     ",547     ,3.7     
CN081090,08,109,"Saguache County, CO",2005,"3,095     ","2,859     ",236     ,7.6     
CN081110,08,111,"San Juan County, CO",2005,512     ,474     ,38     ,7.4     
CN081130,08,113,"San Miguel County, CO",2005,"5,244     ","5,016     ",228     ,4.3     
CN081150,08,115,"Sedgwick County, CO",2005,"1,626     ","1,575     ",51     ,3.1     
CN081170,08,117,"Summit County, CO",2005,"16,364     ","15,730     ",634     ,3.9     
CN081190,08,119,"Teller County, CO",2005,"12,679     ","12,039     ",640     ,5.0     
CN081210,08,121,"Washington County, CO",2005,"2,771     ","2,664     ",107     ,3.9     
PS080330,08,123,"Weld County, CO",2005,"111,829     ","105,584     ","6,245     ",5.6     
CN081250,08,125,"Yuma County, CO",2005,"6,098     ","5,903     ",195     ,3.2     
CN090010,09,001,"Fairfield County, CT",2005,"454,766     ","434,744     ","20,022     ",4.4     
CN090030,09,003,"Hartford County, CT",2005,"440,759     ","417,357     ","23,402     ",5.3     
CN090050,09,005,"Litchfield County, CT",2005,"102,858     ","98,135     ","4,723     ",4.6     
