Date,Sales,DollarVolume,AveragePrice,MedianPrice,TotalListings,MonthsInventory
Feb,-,-,-,-,-,-
Mar,-,-,-,-,-,-
Apr,-,-,-,-,-,-
May,-,-,-,-,-,-
Jun,-,-,-,-,-,-
Jul,-,-,-,-,-,-
Aug,-,-,-,-,-,-
Sep,-,-,-,-,-,-
Oct,-,-,-,-,-,-
Nov,-,-,-,-,-,-
Dec,-,-,-,-,-,-
1997-Jan,310,55605245,179400,141500,-,-
Feb,332,51979666,156600,134600,-,-
Mar,443,71859675,162200,135000,-,-
Apr,522,84536775,161900,132400,-,-
May,572,96657650,169000,133700,-,-
Jun,633,106481323,168200,138900,-,-
Jul,693,115705193,167000,143200,-,-
Aug,603,101297152,168000,136800,-,-
Sep,558,90626606,162400,135900,-,-
Oct,527,90194965,171100,137900,-,-
Nov,436,72404579,166100,135700,-,-
Dec,513,92560128,180400,148700,-,-
1998-Jan,379,64544982,170300,141700,-,-
Feb,462,77411907,167600,138900,-,-
Mar,645,111410547,172700,143400,-,-
Apr,653,112463544,172200,141700,-,-
May,752,133370502,177400,146900,-,-
Jun,911,161942673,177800,146400,-,-
Jul,914,164469030,179900,151300,-,-
Aug,764,137925730,180500,149900,-,-
Sep,573,98206488,171400,143400,-,-
Oct,587,102646886,174900,143000,-,-
Nov,564,91741512,162700,141100,-,-
Dec,612,108924335,178000,146900,-,-
1999-Jan,389,66985594,172200,141800,-,-
Feb,548,97662105,178200,141400,-,-
Mar,768,139704876,181900,148700,2953,4.4
Apr,749,131559255,175600,148800,3019,4.5
May,833,156809175,188200,153300,3089,4.5
Jun,1003,194597319,194000,154800,3110,4.5
Jul,872,163787413,187800,152400,3129,4.5
Aug,813,150892457,185600,154400,3031,4.4
Sep,704,127750064,181500,154300,3027,4.3
Oct,599,110094720,183800,155600,3062,4.3
Nov,617,115201518,186700,153900,2824,4.0
Dec,664,128451121,193500,159600,2695,3.8
2000-Jan,464,94788821,204300,158700,2844,4.0
Feb,668,128636804,192600,152300,2950,4.0
Mar,849,166190923,195700,156600,3092,4.2
Apr,847,165262688,195100,159500,3124,4.2
May,1031,204977080,198800,167600,3206,4.2
Jun,1075,211016981,196300,167600,3305,4.3
Jul,1007,204537519,203100,169700,3242,4.2
Aug,969,193039110,199200,164000,3156,4.0
Sep,797,156116915,195900,162400,3274,4.1
Oct,804,161510049,200900,170500,3306,4.1
Nov,745,154976371,208000,168700,3169,3.8
Dec,744,153922156,206900,166700,3206,3.8
2001-Jan,534,102567674,192100,165900,3494,4.2
Feb,750,153984966,205300,166600,3579,4.2
Mar,1026,210545677,205200,169700,3685,4.3
Apr,933,187839341,201300,169200,3912,4.5
May,1061,215090297,202700,170800,4106,4.7
Jun,1218,257026479,211000,174600,4066,4.6
Jul,1116,237504332,212800,175900,4125,4.6
Aug,1109,228798766,206300,173400,4059,4.5
Sep,820,171708750,209400,175600,4242,4.7
Oct,775,154379784,199200,169800,4340,4.8
Nov,784,159685906,203700,173300,4208,4.6
Dec,793,161924267,204200,173200,3930,4.3
2002-Jan,668,141339256,211600,174200,4081,4.4
Feb,816,169666943,207900,174100,4337,4.7
Mar,904,187091668,207000,173900,4475,4.9
Apr,950,205162970,216000,176800,4770,5.2
May,1148,258215407,224900,179100,5011,5.4
Jun,1017,218997260,215300,180300,5092,5.6
Jul,1019,222282465,218100,177300,5454,6.1
Aug,960,205329191,213900,175700,5438,6.1
Sep,818,171838403,210100,175800,5687,6.4
Oct,849,175146594,206300,173800,5577,6.2
Nov,798,166000357,208000,172800,5405,6.0
Dec,867,191060153,220400,182500,5095,5.7
2003-Jan,655,134186099,204900,172100,5591,6.2
Feb,742,158794994,214000,170700,5845,6.5
Mar,1031,217759837,211200,171000,6032,6.7
Apr,912,192280785,210800,172800,6367,7.1
May,1081,233979259,216400,173700,6388,7.1
Jun,1250,274407394,219500,180300,6337,6.9
Jul,1280,274639086,214600,179000,6291,6.7
Aug,1189,254035889,213700,178100,6064,6.3
Sep,960,213150673,222000,181900,5956,6.2
Oct,930,195157140,209800,175900,5726,5.9
Nov,762,162355237,213100,174700,5566,5.7
Dec,1017,224578835,220800,177400,5319,5.4
2004-Jan,647,130693649,202000,169600,5638,5.7
Feb,773,172253684,222800,175400,5798,5.9
Mar,1130,244063982,216000,175500,5993,6.0
Apr,1182,260147814,220100,174200,6224,6.1
May,1259,283754094,225400,175800,6407,6.2
Jun,1356,304792203,224800,183200,6373,6.1
Jul,1354,303770155,224400,184200,6199,5.9
Aug,1291,282120104,218500,182600,6182,5.9
Sep,1041,228661767,219700,177700,6066,5.7
Oct,978,216006082,220900,185900,5788,5.4
Nov,914,194556851,212900,176300,5606,5.2
Dec,1035,227909020,220200,176600,5156,4.8
2005-Jan,667,139666893,209400,170700,5582,5.2
Feb,904,198061838,219100,177700,5907,5.4
Mar,1333,296226936,222200,176600,6099,5.5
Apr,1300,300809553,231400,183500,6425,5.7
May,1351,309640859,229200,183600,6499,5.8
Jun,1605,372382573,232000,186400,6510,5.7
Jul,1615,372359698,230600,184900,6350,5.4
Aug,1578,372645154,236200,191400,-,-
Sep,1353,303837133,224600,184200,5716,4.7
Oct,1230,277045260,225200,177200,5574,4.5
Nov,1139,267822168,235100,192800,5381,4.3
Dec,1133,268536367,237000,188000,5003,3.9
2006-Jan,806,191563021,237700,186300,5372,4.2
Feb,1083,248724121,229700,184000,5607,4.3
Mar,1417,325449634,229700,183100,6082,4.7
Apr,1270,287676517,226500,186200,6429,5.0
May,1678,401770417,239400,198100,6563,5.0
Jun,1818,450257932,247700,201600,6677,5.0
Jul,1553,375081509,241500,200500,6891,5.1
Aug,1579,381813760,241800,193400,6676,5.0
Sep,1180,277673002,235300,189800,6853,5.2
Oct,1192,290060009,243300,191500,6691,5.1
Nov,1069,262129918,245200,192800,6488,4.9
Dec,1150,285056999,247900,197200,6125,4.7
2007-Jan,830,198945910,239700,188000,6446,4.9
Feb,1005,231755119,230600,188100,6817,5.2
Mar,1366,332251913,243200,196900,7468,5.7
Apr,1242,306587982,246900,195900,7912,6.1
May,1460,365270249,250200,205800,8091,6.3
Jun,1625,432744140,266300,213400,8152,6.4
Jul,1476,368794103,249900,204200,7981,6.3
Aug,1486,374291932,251900,210000,7664,6.1
Sep,1011,243360411,240700,197300,7695,6.2
Oct,1016,244180901,240300,196000,7377,6.0
Nov,954,244750789,256600,205900,6983,5.7
Dec,908,224546524,247300,196600,6218,5.2
2008-Jan,733,173570438,236800,195600,6526,5.5
Feb,928,223515378,240900,197300,6759,5.7
Mar,1143,291871904,255400,203000,7106,6.1
Apr,1123,291164840,259300,209500,7290,6.3
May,1283,327837305,255500,207200,7043,6.2
Jun,1374,346023763,251800,201600,7059,6.3
Jul,1311,334212579,254900,211300,6767,6.1
Aug,1189,303596064,255300,212000,6258,5.8
Sep,1010,243331660,240900,194700,6045,5.6
Oct,869,223003604,256600,204700,5832,5.5
Nov,587,140401559,239200,193000,5635,5.4
Dec,760,185506119,244100,201000,5083,5.0
2009-Jan,548,127498977,232700,189000,5209,5.2
Feb,699,171405374,245200,200200,5457,5.5
Mar,880,207250053,235500,194600,5646,5.8
Apr,884,215625628,243900,199500,5742,6.0
