"City","State","Total","Units_1","Units_2","Units_3-4","Units_5-Inf","Units_Stucture_5-Inf"
"Dallas-Fort Worth-Arlington","TX",4878,4051,34,20,773,52
"Dalton","GA",71,63,2,0,6,1
"Danville","IL",0,0,0,0,0,0
"Danville","VA",23,23,0,0,0,0
"Davenport-Moline-Rock Island","IA-IL",76,74,2,0,0,0
"Decatur","AL",26,26,0,0,0,0
"Decatur","IL",71,11,0,0,60,1
"Deltona-Daytona Beach-Ormond Beach","FL",553,448,2,0,103,7
"Denver-Aurora","CO",1563,1490,2,3,68,4
"Des Moines","IA",634,426,2,0,206,7
"Detroit-Warren-Livonia","MI",1471,1231,26,37,177,18
"Dothan","AL",43,43,0,0,0,0
"Dover","DE",182,178,0,4,0,0
"Dubuque","IA",34,30,4,0,0,0
"Duluth","MN-WI",138,114,2,3,19,2
"Durham","NC",398,346,28,0,24,2
"Eau Claire","WI",91,75,16,0,0,0
"El Centro","CA",53,49,0,4,0,0
"El Paso","TX",330,330,0,0,0,0
"Elizabethtown","KY",100,72,0,4,24,3
"Elkhart-Goshen","IN",91,91,0,0,0,0
"Elmira","NY",2,2,0,0,0,0
"Erie","PA",48,48,0,0,0,0
"Eugene-Springfield","OR",181,122,12,0,47,1
"Evansville","IN-KY",256,85,0,0,171,16
"Fairbanks","AK",34,30,4,0,0,0
"Fargo","ND-MN",292,80,2,11,199,3
"Farmington","NM",45,45,0,0,0,0
"Fayetteville","NC",309,274,0,3,32,4
"Fayetteville-Springdale-Rogers","AR-MO",527,283,38,7,199,15
"Flagstaff","AZ",80,80,0,0,0,0
"Flint","MI",85,85,0,0,0,0
"Florence","SC",37,37,0,0,0,0
"Florence-Muscle Shoals","AL",38,22,0,0,16,2
"Fond du Lac","WI",22,16,6,0,0,0
"Fort Collins-Loveland","CO",268,224,4,7,33,5
"Fort Smith","AR-OK",120,42,10,4,64,1
"Fort Walton Beach-Crestview-Destin","FL",608,102,0,0,506,6
"Fort Wayne","IN",261,206,14,7,34,5
"Fresno","CA",451,377,10,15,49,9
"Gadsden","AL",23,23,0,0,0,0
"Gainesville","FL",167,133,0,0,34,2
"Gainesville","GA",139,135,0,4,0,0
"Glens Falls","NY",54,52,2,0,0,0
"Goldsboro","NC",40,40,0,0,0,0
"Grand Forks","ND-MN",65,15,32,0,18,1
"Grand Junction","CO",131,129,2,0,0,0
"Grand Rapids-Wyoming","MI",301,284,2,3,12,1
"Great Falls","MT",33,33,0,0,0,0
"Greeley","CO",395,366,0,12,17,2
"Green Bay","WI",274,185,10,0,79,6
"Greensboro-High Point","NC",676,479,10,0,187,11
"Greenville","NC",162,110,6,0,46,3
"Greenville","SC",518,493,0,0,25,2
"Gulfport-Biloxi","MS",217,141,4,3,69,2
"Hagerstown-Martinsburg","MD-WV",281,275,6,0,0,0
"Hanford-Corcoran","CA",49,49,0,0,0,0
"Harrisburg-Carlisle","PA",144,144,0,0,0,0
"Harrisonburg","VA",142,140,2,0,0,0
"Hartford-West Hartford-East Hartford","CT",250,224,2,0,24,3
"Hattiesburg","MS",8,8,0,0,0,0
"Hickory-Lenoir-Morganton","NC",131,129,2,0,0,0
"Hinesville-Fort Stewart","GA",1,1,0,0,0,0
"Holland-Grand Haven","MI",146,122,8,6,10,2
"Honolulu","HI",302,176,2,9,115,6
"Hot Springs","AR",14,14,0,0,0,0
"Houma-Bayou Cane-Thibodaux","LA",67,67,0,0,0,0
"Houston-Baytown-Sugar Land","TX",5354,4692,30,12,620,23
"Huntington-Ashland","WV-KY-OH",6,6,0,0,0,0
"Huntsville","AL",356,356,0,0,0,0
"Idaho Falls","ID",188,136,0,52,0,0
"Indianapolis","IN",1271,1179,38,20,34,6
"Iowa City","IA",72,64,0,8,0,0
"Ithaca","NY",20,10,2,0,8,1
"Jackson","MI",21,21,0,0,0,0
"Jackson","MS",342,296,0,12,34,3
"Jackson","TN",37,37,0,0,0,0
"Jacksonville","FL",2372,1559,4,93,716,35
"Jacksonville","NC",112,112,0,0,0,0
"Janesville","WI",81,40,6,3,32,1
"Jefferson City","MO",32,32,0,0,0,0
"Johnson City","TN",96,96,0,0,0,0
"Johnstown","PA",1,1,0,0,0,0
"Jonesboro","AR",48,46,2,0,0,0
"Joplin","MO",22,22,0,0,0,0
"Kalamazoo-Portage","MI",99,99,0,0,0,0
"Kankakee-Bradley","IL",21,21,0,0,0,0
"Kansas City","MO-KS",1198,982,34,101,81,8
"Kennewick-Richland-Pasco","WA",242,176,2,20,44,3
"Killeen-Temple-Fort Hood","TX",207,185,22,0,0,0
"Kingsport-Bristol-Bristol","TN-VA",88,86,2,0,0,0
"Kingston","NY",34,30,4,0,0,0
"Knoxville","TN",323,301,10,0,12,2
"Kokomo","IN",29,27,2,0,0,0
"La Crosse","WI-MN",73,55,6,4,8,1
"Lafayette","IN",106,106,0,0,0,0
"Lafayette","LA",115,111,0,4,0,0
"Lake Charles","LA",76,73,0,3,0,0
"Lakeland","FL",920,771,6,0,143,6
"Lancaster","PA",152,140,0,0,12,2
"Lansing-East Lansing","MI",193,131,2,0,60,4
"Laredo","TX",200,154,0,3,43,2
"Las Cruces","NM",202,202,0,0,0,0
"Las Vegas-Paradise","NV",3702,3161,54,58,429,42
"Lawrence","KS",33,33,0,0,0,0
"Lawton","OK",13,13,0,0,0,0
"Lebanon","PA",62,62,0,0,0,0
"Lewiston","ID-WA",7,5,2,0,0,0
"Lewiston-Auburn","ME",47,47,0,0,0,0
"Lexington-Fayette","KY",520,443,4,4,69,5
"Lima","OH",4,4,0,0,0,0
"Lincoln","NE",114,110,0,4,0,0
"Little Rock-North Little Rock","AR",355,337,18,0,0,0
"Logan","UT-ID",77,74,0,3,0,0
"Longview","TX",23,23,0,0,0,0
"Longview","WA",27,24,0,3,0,0
"Los Angeles-Long Beach-Santa Ana","CA",2358,1477,56,212,613,43
"Louisville","KY-IN",850,763,12,8,67,5
"Lubbock","TX",117,115,2,0,0,0
"Lynchburg","VA",111,111,0,0,0,0
"Macon","GA",80,80,0,0,0,0
"Madera","CA",131,131,0,0,0,0
"Madison","WI",539,288,34,25,192,7
"Manchester-Nashua","NH",177,165,6,0,6,1
"Mansfield","OH",28,22,2,4,0,0
"McAllen-Edinburg-Pharr","TX",735,654,6,68,7,1
"Medford","OR",173,145,8,15,5,1
"Memphis","TN-MS-AR",879,865,0,0,14,2
"Merced","CA",206,206,0,0,0,0
"Miami-Fort Lauderdale-Miami Beach","FL",3300,2035,30,43,1192,63
"Michigan City-La Porte","IN",27,27,0,0,0,0
"Midland","TX",37,37,0,0,0,0
"Milwaukee-Waukesha-West Allis","WI",431,326,22,15,68,9
"Minneapolis-St. Paul-Bloomington","MN-WI",2199,1963,14,19,203,13
"Missoula","MT",40,38,2,0,0,0
"Mobile","AL",227,161,0,0,66,11
"Modesto","CA",319,286,2,0,31,3
"Monroe","LA",44,42,2,0,0,0
"Monroe","MI",34,34,0,0,0,0
"Montgomery","AL",299,142,0,0,157,20
"Morgantown","WV",17,2,0,0,15,2
"Morristown","TN",52,52,0,0,0,0
"Mount Vernon-Anacortes","WA",53,47,6,0,0,0
"Muncie","IN",14,14,0,0,0,0
"Muskegon-Norton Shores","MI",35,33,2,0,0,0
"Myrtle Beach-Conway-North Myrtle Beach","SC",814,446,6,0,362,12
"Napa","CA",13,13,0,0,0,0
"Naples-Marco Island","FL",582,315,4,36,227,14
"Nashville-Davidson--Murfreesboro","TN",1407,1221,36,4,146,9
"New Haven-Milford","CT",173,140,0,0,33,2
"New Orleans-Metairie-Kenner","LA",426,404,12,0,10,2
"New York-Northern New Jersey-Long Island","NY-NJ-PA",5683,1745,684,641,2613,113
"Niles-Benton Harbor","MI",18,15,0,3,0,0
"Norwich-New London","CT",103,93,2,8,0,0
"Ocala","FL",505,474,8,23,0,0
"Ocean City","NJ",169,78,44,26,21,3
"Odessa","TX",8,8,0,0,0,0
"Ogden-Clearfield","UT",408,383,0,25,0,0
"Oklahoma City","OK",723,694,6,3,20,2
"Olympia","WA",186,186,0,0,0,0
"Omaha-Council Bluffs","NE-IA",627,620,2,0,5,1
"Orlando","FL",1934,1802,0,16,116,6
"Oshkosh-Neenah","WI",76,68,4,4,0,0
"Owensboro","KY",44,44,0,0,0,0
"Oxnard-Thousand Oaks-Ventura","CA",265,248,0,11,6,1
"Palm Bay-Melbourne-Titusville","FL",683,562,0,0,121,7
"Panama City-Lynn Haven","FL",371,135,2,6,228,6
"Parkersburg-Marietta","WV-OH",17,17,0,0,0,0
"Pascagoula","MS",99,97,2,0,0,0
"Pensacola-Ferry Pass-Brent","FL",240,230,0,0,10,2
"Peoria","IL",82,62,12,0,8,1
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",1787,1421,4,13,349,21
"Phoenix-Mesa-Scottsdale","AZ",4988,4655,6,46,281,24
"Pine Bluff","AR",17,12,0,0,5,1
"Pittsburgh","PA",581,490,4,24,63,10
"Pittsfield","MA",5,5,0,0,0,0
"Pocatello","ID",37,33,0,4,0,0
"Port St. Lucie-Fort Pierce","FL",883,793,4,16,70,5
"Portland-South Portland-Biddeford","ME",323,259,18,20,26,3
"Portland-Vancouver-Beaverton","OR-WA",1428,1074,28,41,285,22
"Prescott","AZ",340,338,2,0,0,0
"Providence-New Bedford-Fall River","RI-MA",424,285,16,3,120,11
"Provo-Orem","UT",415,355,6,25,29,3
"Pueblo","CO",108,96,8,4,0,0
"Punta Gorda","FL",346,221,36,8,81,5
"Racine","WI",74,69,0,0,5,1
"Raleigh-Cary","NC",1291,1265,2,0,24,2
"Rapid City","SD",102,90,12,0,0,0
"Reading","PA",80,75,0,0,5,1
"Redding","CA",109,101,8,0,0,0
"Reno-Sparks","NV",267,259,0,8,0,0
"Richmond","VA",752,740,0,7,5,1
"Riverside-San Bernardino-Ontario","CA",4823,4592,8,130,93,16
"Roanoke","VA",120,118,2,0,0,0
"Rochester","MN",117,115,2,0,0,0
"Rochester","NY",138,129,2,0,7,1
"Rockford","IL",190,164,8,12,6,1
"Rocky Mount","NC",52,50,2,0,0,0
"Rome","GA",43,37,6,0,0,0
"Sacramento--Arden-Arcade--Roseville","CA",1875,1436,12,3,424,29
"Saginaw-Saginaw Township North","MI",31,31,0,0,0,0
"Salem","OR",181,153,4,9,15,1
"Salinas","CA",89,89,0,0,0,0
"Salisbury","MD",103,82,0,0,21,1
"Salt Lake City","UT",640,565,6,29,40,5
"San Angelo","TX",18,18,0,0,0,0
"San Antonio","TX",2205,1246,16,8,935,38
"San Diego-Carlsbad-San Marcos","CA",1633,879,138,48,568,30
"San Francisco-Oakland-Fremont","CA",1304,800,10,13,481,11
"San Jose-Sunnyvale-Santa Clara","CA",821,219,2,38,562,17
"San Luis Obispo-Paso Robles","CA",134,127,2,0,5,1
"Sandusky","OH",0,0,0,0,0,0
"Santa Barbara-Santa Maria-Goleta","CA",66,52,2,7,5,1
"Santa Cruz-Watsonville","CA",48,48,0,0,0,0
"Santa Fe","NM",52,52,0,0,0,0
"Santa Rosa-Petaluma","CA",100,94,6,0,0,0
"Sarasota-Bradenton-Venice","FL",1200,1101,4,8,87,8
"Savannah","GA",292,271,2,12,7,1
"Scranton--Wilkes-Barre","PA",42,37,2,3,0,0
"Seattle-Tacoma-Bellevue","WA",2005,1585,70,73,277,32
"Sheboygan","WI",25,23,2,0,0,0
"Sherman-Denison","TX",3,3,0,0,0,0
"Shreveport-Bossier City","LA",165,165,0,0,0,0
"Sioux City","IA-NE-SD",26,22,4,0,0,0
"Sioux Falls","SD",206,134,0,4,68,5
"South Bend-Mishawaka","IN-MI",106,90,0,0,16,1
"Spartanburg","SC",177,173,0,4,0,0
"Spokane","WA",228,175,0,8,45,3
"Springfield","IL",52,35,12,0,5,1
"Springfield","MA",95,89,6,0,0,0
"Springfield","MO",217,193,18,0,6,1
"Springfield","OH",41,25,0,16,0,0
"St. Cloud","MN",112,106,0,0,6,1
"St. George","UT",346,334,0,0,12,2
"St. Joseph","MO-KS",10,10,0,0,0,0
"St. Louis","MO-IL",1585,1312,40,24,209,8
"State College","PA",28,28,0,0,0,0
"Stockton","CA",488,450,0,27,11,2
"Sumter","SC",61,55,2,4,0,0
"Syracuse","NY",109,103,6,0,0,0
"Tallahassee","FL",372,236,18,4,114,6
"Tampa-St. Petersburg-Clearwater","FL",3099,2487,90,15,507,11
"Texarkana","TX-TexarkanaAR",25,25,0,0,0,0
"Toledo","OH",254,222,24,8,0,0
"Topeka","KS",124,124,0,0,0,0
"Trenton-Ewing","NJ",156,88,0,0,68,2
"Tucson","AZ",1049,988,14,3,44,3
"Tulsa","OK",446,446,0,0,0,0
"Tuscaloosa","AL",1081,121,0,0,960,8
"Tyler","TX",49,41,0,0,8,1
"Utica-Rome","NY",4,4,0,0,0,0
"Valdosta","GA",96,96,0,0,0,0
"Vallejo-Fairfield","CA",196,196,0,0,0,0
"Vero Beach","FL",376,348,2,0,26,4
"Victoria","TX",12,12,0,0,0,0
"Vineland-Millville-Bridgeton","NJ",51,47,4,0,0,0
"Virginia Beach-Norfolk-Newport News","VA-NC",824,703,26,11,84,8
"Visalia-Porterville","CA",216,202,10,4,0,0
"Waco","TX",54,34,20,0,0,0
"Warner Robins","GA",139,139,0,0,0,0
"Washington-Arlington-Alexandria","DC-VA-MD-WV",3512,2809,0,0,703,9
"Waterloo-Cedar Falls","IA",57,47,10,0,0,0
"Wausau","WI",75,73,2,0,0,0
"Weirton-Steubenville","WV-OH",4,4,0,0,0,0
"Wenatchee","WA",71,69,2,0,0,0
"Wheeling","WV-OH",0,0,0,0,0,0
"Wichita Falls","TX",23,19,4,0,0,0
"Wichita","KS",249,221,20,8,0,0
"Williamsport","PA",5,5,0,0,0,0
"Wilmington","NC",663,641,10,0,12,2
"Winchester","VA-WV",157,157,0,0,0,0
"Winston-Salem","NC",301,301,0,0,0,0
"Worcester","MA",222,209,6,7,0,0
"Yakima","WA",34,34,0,0,0,0
"York-Hanover","PA",204,191,0,3,10,2
"Youngstown-Warren-Boardman","OH-PA",86,80,6,0,0,0
"Yuba City-Marysville","CA",476,476,0,0,0,0
"Yuma","AZ",179,179,0,0,0,0
