Code,Code,Code,County Name/State Abbreviation,Year,Force,Employed,Unemployed,(%)
PS060150,06,007,"Butte County, CA",2008,"104,323     ","95,534     ","8,789     ",8.4     
CN060090,06,009,"Calaveras County, CA",2008,"20,944     ","19,129     ","1,815     ",8.7     
CN060110,06,011,"Colusa County, CA",2008,"10,565     ","9,082     ","1,483     ",14.0     
CN060130,06,013,"Contra Costa County, CA",2008,"529,153     ","496,413     ","32,740     ",6.2     
CN060150,06,015,"Del Norte County, CA",2008,"11,529     ","10,516     ","1,013     ",8.8     
PA063750,06,017,"El Dorado County, CA",2008,"92,352     ","85,940     ","6,412     ",6.9     
CN060190,06,019,"Fresno County, CA",2008,"435,244     ","389,247     ","45,997     ",10.6     
CN060210,06,021,"Glenn County, CA",2008,"12,326     ","11,028     ","1,298     ",10.5     
PS060300,06,023,"Humboldt County, CA",2008,"61,016     ","56,594     ","4,422     ",7.2     
PS060350,06,025,"Imperial County, CA",2008,"73,528     ","56,708     ","16,820     ",22.9     
CN060270,06,027,"Inyo County, CA",2008,"9,190     ","8,576     ",614     ,6.7     
PS060400,06,029,"Kern County, CA",2008,"363,734     ","328,000     ","35,734     ",9.8     
PA062730,06,031,"Kings County, CA",2008,"59,049     ","52,746     ","6,303     ",10.7     
CN060330,06,033,"Lake County, CA",2008,"24,623     ","21,971     ","2,652     ",10.8     
CN060350,06,035,"Lassen County, CA",2008,"13,095     ","11,848     ","1,247     ",9.5     
CN060370,06,037,"Los Angeles County, CA",2008,"4,972,047     ","4,598,273     ","373,774     ",7.5     
PA064200,06,039,"Madera County, CA",2008,"66,262     ","60,045     ","6,217     ",9.4     
PS060550,06,041,"Marin County, CA",2008,"137,160     ","130,913     ","6,247     ",4.6     
CN060430,06,043,"Mariposa County, CA",2008,"9,491     ","8,782     ",709     ,7.5     
PA063550,06,045,"Mendocino County, CA",2008,"43,900     ","40,882     ","3,018     ",6.9     
PS060600,06,047,"Merced County, CA",2008,"103,399     ","90,302     ","13,097     ",12.7     
CN060490,06,049,"Modoc County, CA",2008,"3,992     ","3,604     ",388     ,9.7     
CN060510,06,051,"Mono County, CA",2008,"8,674     ","8,155     ",519     ,6.0     
PS060620,06,053,"Monterey County, CA",2008,"214,468     ","196,307     ","18,161     ",8.5     
PA063600,06,055,"Napa County, CA",2008,"76,275     ","72,389     ","3,886     ",5.1     
PA065000,06,057,"Nevada County, CA",2008,"51,099     ","47,739     ","3,360     ",6.6     
PS060670,06,059,"Orange County, CA",2008,"1,638,568     ","1,552,348     ","86,220     ",5.3     
PS061500,06,061,"Placer County, CA",2008,"176,216     ","164,692     ","11,524     ",6.5     
CN060630,06,063,"Plumas County, CA",2008,"9,996     ","8,940     ","1,056     ",10.6     
CN060650,06,065,"Riverside County, CA",2008,"918,845     ","839,878     ","78,967     ",8.6     
PS061350,06,067,"Sacramento County, CA",2008,"690,433     ","640,807     ","49,626     ",7.2     
CN060690,06,069,"San Benito County, CA",2008,"25,347     ","22,915     ","2,432     ",9.6     
CN060710,06,071,"San Bernardino County, CA",2008,"876,332     ","806,434     ","69,898     ",8.0     
PS060850,06,073,"San Diego County, CA",2008,"1,566,223     ","1,472,418     ","93,805     ",6.0     
PS060900,06,075,"San Francisco County/city, CA",2008,"450,415     ","426,682     ","23,733     ",5.3     
PS061080,06,077,"San Joaquin County, CA",2008,"297,175     ","266,130     ","31,045     ",10.4     
CN060790,06,079,"San Luis Obispo County, CA",2008,"138,120     ","130,242     ","7,878     ",5.7     
PS061000,06,081,"San Mateo County, CA",2008,"384,373     ","366,127     ","18,246     ",4.7     
PS061010,06,083,"Santa Barbara County, CA",2008,"221,182     ","209,196     ","11,986     ",5.4     
CN060850,06,085,"Santa Clara County, CA",2008,"879,892     ","827,206     ","52,686     ",6.0     
PS061030,06,087,"Santa Cruz County, CA",2008,"148,392     ","137,505     ","10,887     ",7.3     
PS061450,06,089,"Shasta County, CA",2008,"83,707     ","75,248     ","8,459     ",10.1     
CN060910,06,091,"Sierra County, CA",2008,"1,643     ","1,471     ",172     ,10.5     
CN060930,06,093,"Siskiyou County, CA",2008,"19,465     ","17,475     ","1,990     ",10.2     
PS061050,06,095,"Solano County, CA",2008,"213,476     ","198,728     ","14,748     ",6.9     
PS061060,06,097,"Sonoma County, CA",2008,"263,441     ","248,347     ","15,094     ",5.7     
PS061070,06,099,"Stanislaus County, CA",2008,"234,993     ","208,840     ","26,153     ",11.1     
PA065100,06,101,"Sutter County, CA",2008,"42,037     ","36,866     ","5,171     ",12.3     
CN061030,06,103,"Tehama County, CA",2008,"25,702     ","23,354     ","2,348     ",9.1     
CN061050,06,105,"Trinity County, CA",2008,"5,076     ","4,446     ",630     ,12.4     
PS061210,06,107,"Tulare County, CA",2008,"201,658     ","179,798     ","21,860     ",10.8     
CN061090,06,109,"Tuolumne County, CA",2008,"26,545     ","24,454     ","2,091     ",7.9     
PS061220,06,111,"Ventura County, CA",2008,"432,489     ","405,176     ","27,313     ",6.3     
CN061130,06,113,"Yolo County, CA",2008,"99,504     ","92,178     ","7,326     ",7.4     
CN061150,06,115,"Yuba County, CA",2008,"28,063     ","24,708     ","3,355     ",12.0     
CN080010,08,001,"Adams County, CO",2008,"226,367     ","213,895     ","12,472     ",5.5     
CN080030,08,003,"Alamosa County, CO",2008,"8,381     ","7,935     ",446     ,5.3     
PS080100,08,005,"Arapahoe County, CO",2008,"314,119     ","298,506     ","15,613     ",5.0     
CN080070,08,007,"Archuleta County, CO",2008,"6,499     ","6,163     ",336     ,5.2     
CN080090,08,009,"Baca County, CO",2008,"2,237     ","2,159     ",78     ,3.5     
CN080110,08,011,"Bent County, CO",2008,"2,327     ","2,178     ",149     ,6.4     
CN080130,08,013,"Boulder County, CO",2008,"179,179     ","171,673     ","7,506     ",4.2     
CN080140,08,014,"Broomfield County/city, CO",2008,"30,837     ","29,422     ","1,415     ",4.6     
CN080150,08,015,"Chaffee County, CO",2008,"8,368     ","7,986     ",382     ,4.6     
CN080170,08,017,"Cheyenne County, CO",2008,"1,253     ","1,218     ",35     ,2.8     
CN080190,08,019,"Clear Creek County, CO",2008,"5,803     ","5,534     ",269     ,4.6     
CN080210,08,021,"Conejos County, CO",2008,"3,676     ","3,402     ",274     ,7.5     
CN080230,08,023,"Costilla County, CO",2008,"1,372     ","1,268     ",104     ,7.6     
CN080250,08,025,"Crowley County, CO",2008,"1,885     ","1,744     ",141     ,7.5     
CN080270,08,027,"Custer County, CO",2008,"1,931     ","1,832     ",99     ,5.1     
CN080290,08,029,"Delta County, CO",2008,"16,643     ","15,909     ",734     ,4.4     
PS080250,08,031,"Denver County/city, CO",2008,"324,756     ","306,900     ","17,856     ",5.5     
CN080330,08,033,"Dolores County, CO",2008,995     ,922     ,73     ,7.3     
CN080350,08,035,"Douglas County, CO",2008,"159,462     ","152,688     ","6,774     ",4.2     
CN080370,08,037,"Eagle County, CO",2008,"31,628     ","30,477     ","1,151     ",3.6     
CN080390,08,039,"Elbert County, CO",2008,"13,170     ","12,538     ",632     ,4.8     
PS080200,08,041,"El Paso County, CO",2008,"301,927     ","284,544     ","17,383     ",5.8     
CN080430,08,043,"Fremont County, CO",2008,"19,818     ","18,528     ","1,290     ",6.5     
CN080450,08,045,"Garfield County, CO",2008,"36,473     ","35,328     ","1,145     ",3.1     
CN080470,08,047,"Gilpin County, CO",2008,"3,502     ","3,351     ",151     ,4.3     
CN080490,08,049,"Grand County, CO",2008,"9,290     ","8,944     ",346     ,3.7     
CN080510,08,051,"Gunnison County, CO",2008,"9,486     ","9,140     ",346     ,3.6     
CN080530,08,053,"Hinsdale County, CO",2008,644     ,622     ,22     ,3.4     
CN080550,08,055,"Huerfano County, CO",2008,"3,424     ","3,200     ",224     ,6.5     
CN080570,08,057,"Jackson County, CO",2008,"1,094     ","1,058     ",36     ,3.3     
CN080590,08,059,"Jefferson County, CO",2008,"312,059     ","297,275     ","14,784     ",4.7     
CN080610,08,061,"Kiowa County, CO",2008,848     ,815     ,33     ,3.9     
CN080630,08,063,"Kit Carson County, CO",2008,"4,373     ","4,223     ",150     ,3.4     
CN080650,08,065,"Lake County, CO",2008,"4,129     ","3,938     ",191     ,4.6     
CN080670,08,067,"La Plata County, CO",2008,"31,588     ","30,444     ","1,144     ",3.6     
PS080310,08,069,"Larimer County, CO",2008,"176,537     ","168,995     ","7,542     ",4.3     
CN080710,08,071,"Las Animas County, CO",2008,"8,804     ","8,399     ",405     ,4.6     
CN080730,08,073,"Lincoln County, CO",2008,"2,871     ","2,761     ",110     ,3.8     
CN080750,08,075,"Logan County, CO",2008,"11,135     ","10,694     ",441     ,4.0     
PA080250,08,077,"Mesa County, CO",2008,"82,111     ","78,903     ","3,208     ",3.9     
CN080790,08,079,"Mineral County, CO",2008,465     ,438     ,27     ,5.8     
CN080810,08,081,"Moffat County, CO",2008,"8,742     ","8,404     ",338     ,3.9     
CN080830,08,083,"Montezuma County, CO",2008,"12,881     ","12,190     ",691     ,5.4     
CN080850,08,085,"Montrose County, CO",2008,"20,894     ","19,840     ","1,054     ",5.0     
CN080870,08,087,"Morgan County, CO",2008,"14,110     ","13,499     ",611     ,4.3     
CN080890,08,089,"Otero County, CO",2008,"8,636     ","8,103     ",533     ,6.2     
CN080910,08,091,"Ouray County, CO",2008,"3,031     ","2,919     ",112     ,3.7     
CN080930,08,093,"Park County, CO",2008,"9,888     ","9,414     ",474     ,4.8     
CN080950,08,095,"Phillips County, CO",2008,"2,279     ","2,203     ",76     ,3.3     
CN080970,08,097,"Pitkin County, CO",2008,"11,507     ","11,116     ",391     ,3.4     
CN080990,08,099,"Prowers County, CO",2008,"6,615     ","6,315     ",300     ,4.5     
PS080320,08,101,"Pueblo County, CO",2008,"73,712     ","69,155     ","4,557     ",6.2     
CN081030,08,103,"Rio Blanco County, CO",2008,"5,056     ","4,920     ",136     ,2.7     
CN081050,08,105,"Rio Grande County, CO",2008,"6,414     ","6,040     ",374     ,5.8     
CN081070,08,107,"Routt County, CO",2008,"15,770     ","15,234     ",536     ,3.4     
CN081090,08,109,"Saguache County, CO",2008,"3,024     ","2,800     ",224     ,7.4     
CN081110,08,111,"San Juan County, CO",2008,584     ,552     ,32     ,5.5     
CN081130,08,113,"San Miguel County, CO",2008,"5,489     ","5,267     ",222     ,4.0     
CN081150,08,115,"Sedgwick County, CO",2008,"1,600     ","1,552     ",48     ,3.0     
CN081170,08,117,"Summit County, CO",2008,"17,029     ","16,375     ",654     ,3.8     
CN081190,08,119,"Teller County, CO",2008,"12,622     ","11,922     ",700     ,5.5     
CN081210,08,121,"Washington County, CO",2008,"2,678     ","2,588     ",90     ,3.4     
PS080330,08,123,"Weld County, CO",2008,"119,519     ","113,224     ","6,295     ",5.3     
CN081250,08,125,"Yuma County, CO",2008,"6,906     ","6,730     ",176     ,2.5     
CN090010,09,001,"Fairfield County, CT",2008,"470,196     ","445,974     ","24,222     ",5.2     
CN090030,09,003,"Hartford County, CT",2008,"459,354     ","431,504     ","27,850     ",6.1     
CN090050,09,005,"Litchfield County, CT",2008,"105,723     ","100,121     ","5,602     ",5.3     
CN090070,09,007,"Middlesex County, CT",2008,"93,980     ","89,438     ","4,542     ",4.8     
CN090090,09,009,"New Haven County, CT",2008,"448,046     ","419,931     ","28,115     ",6.3     
CN090110,09,011,"New London County, CT",2008,"149,507     ","141,294     ","8,213     ",5.5     
CN090130,09,013,"Tolland County, CT",2008,"84,986     ","80,906     ","4,080     ",4.8     
CN090150,09,015,"Windham County, CT",2008,"64,335     ","60,055     ","4,280     ",6.7     
CN100010,10,001,"Kent County, DE",2008,"74,620     ","71,097     ","3,523     ",4.7     
CN100030,10,003,"New Castle County, DE",2008,"275,830     ","262,807     ","13,023     ",4.7     
PA100100,10,005,"Sussex County, DE",2008,"92,452     ","87,933     ","4,519     ",4.9     
PS110050,11,001,District of Columbia,2008,"332,703     ","309,528     ","23,175     ",7.0     
CN120010,12,001,"Alachua County, FL",2008,"131,660     ","126,150     ","5,510     ",4.2     
CN120030,12,003,"Baker County, FL",2008,"12,098     ","11,414     ",684     ,5.7     
PA121150,12,005,"Bay County, FL",2008,"88,608     ","83,752     ","4,856     ",5.5     
CN120070,12,007,"Bradford County, FL",2008,"12,534     ","11,943     ",591     ,4.7     
PS120030,12,009,"Brevard County, FL",2008,"267,795     ","250,268     ","17,527     ",6.5     
PS120050,12,011,"Broward County, FL",2008,"1,009,527     ","955,322     ","54,205     ",5.4     
CN120130,12,013,"Calhoun County, FL",2008,"5,872     ","5,565     ",307     ,5.2     
CN120150,12,015,"Charlotte County, FL",2008,"70,038     ","64,355     ","5,683     ",8.1     
PA121550,12,017,"Citrus County, FL",2008,"57,389     ","52,822     ","4,567     ",8.0     
PA121450,12,019,"Clay County, FL",2008,"95,036     ","89,978     ","5,058     ",5.3     
PA121400,12,021,"Collier County, FL",2008,"151,806     ","141,553     ","10,253     ",6.8     
CN120230,12,023,"Columbia County, FL",2008,"31,997     ","30,283     ","1,714     ",5.4     
CN120270,12,027,"DeSoto County, FL",2008,"15,229     ","14,230     ",999     ,6.6     
CN120290,12,029,"Dixie County, FL",2008,"5,547     ","5,144     ",403     ,7.3     
PA120600,12,031,"Duval County, FL",2008,"447,838     ","420,356     ","27,482     ",6.1     
PS120100,12,033,"Escambia County, FL",2008,"140,333     ","132,093     ","8,240     ",5.9     
CN120350,12,035,"Flagler County, FL",2008,"31,576     ","28,534     ","3,042     ",9.6     
CN120370,12,037,"Franklin County, FL",2008,"4,731     ","4,524     ",207     ,4.4     
CN120390,12,039,"Gadsden County, FL",2008,"21,158     ","19,888     ","1,270     ",6.0     
CN120410,12,041,"Gilchrist County, FL",2008,"7,815     ","7,380     ",435     ,5.6     
CN120430,12,043,"Glades County, FL",2008,"4,905     ","4,587     ",318     ,6.5     
CN120450,12,045,"Gulf County, FL",2008,"6,323     ","5,948     ",375     ,5.9     
CN120470,12,047,"Hamilton County, FL",2008,"4,791     ","4,453     ",338     ,7.1     
CN120490,12,049,"Hardee County, FL",2008,"12,059     ","11,280     ",779     ,6.5     
CN120510,12,051,"Hendry County, FL",2008,"18,647     ","16,741     ","1,906     ",10.2     
CN120530,12,053,"Hernando County, FL",2008,"63,144     ","57,765     ","5,379     ",8.5     
CN120550,12,055,"Highlands County, FL",2008,"41,585     ","38,666     ","2,919     ",7.0     
CN120570,12,057,"Hillsborough County, FL",2008,"605,536     ","567,648     ","37,888     ",6.3     
CN120590,12,059,"Holmes County, FL",2008,"9,106     ","8,656     ",450     ,4.9     
PA121600,12,061,"Indian River County, FL",2008,"62,237     ","57,179     ","5,058     ",8.1     
CN120630,12,063,"Jackson County, FL",2008,"22,260     ","21,133     ","1,127     ",5.1     
CN120650,12,065,"Jefferson County, FL",2008,"6,868     ","6,531     ",337     ,4.9     
CN120670,12,067,"Lafayette County, FL",2008,"3,027     ","2,895     ",132     ,4.4     
PS120640,12,069,"Lake County, FL",2008,"135,542     ","126,892     ","8,650     ",6.4     
PS120170,12,071,"Lee County, FL",2008,"285,839     ","262,577     ","23,262     ",8.1     
CN120730,12,073,"Leon County, FL",2008,"147,017     ","140,572     ","6,445     ",4.4     
CN120750,12,075,"Levy County, FL",2008,"17,103     ","15,922     ","1,181     ",6.9     
CN120770,12,077,"Liberty County, FL",2008,"3,908     ","3,748     ",160     ,4.1     
CN120790,12,079,"Madison County, FL",2008,"6,978     ","6,492     ",486     ,7.0     
CN120810,12,081,"Manatee County, FL",2008,"147,222     ","137,203     ","10,019     ",6.8     
PS120570,12,083,"Marion County, FL",2008,"139,067     ","128,302     ","10,765     ",7.7     
PA120470,12,085,"Martin County, FL",2008,"64,320     ","59,903     ","4,417     ",6.9     
CN120860,12,086,"Miami-Dade County, FL",2008,"1,212,446     ","1,142,665     ","69,781     ",5.8     
PA120550,12,087,"Monroe County, FL",2008,"47,433     ","45,550     ","1,883     ",4.0     
CN120890,12,089,"Nassau County, FL",2008,"35,733     ","33,807     ","1,926     ",5.4     
PS120370,12,091,"Okaloosa County, FL",2008,"97,298     ","92,856     ","4,442     ",4.6     
CN120930,12,093,"Okeechobee County, FL",2008,"17,953     ","16,516     ","1,437     ",8.0     
PS120400,12,095,"Orange County, FL",2008,"605,900     ","570,734     ","35,166     ",5.8     
CN120970,12,097,"Osceola County, FL",2008,"135,505     ","126,894     ","8,611     ",6.4     
PS120420,12,099,"Palm Beach County, FL",2008,"628,273     ","587,098     ","41,175     ",6.6     
PS120450,12,101,"Pasco County, FL",2008,"197,207     ","182,620     ","14,587     ",7.4     
PS120550,12,103,"Pinellas County, FL",2008,"458,103     ","429,430     ","28,673     ",6.3     
CN121050,12,105,"Polk County, FL",2008,"272,831     ","254,530     ","18,301     ",6.7     
CN121070,12,107,"Putnam County, FL",2008,"32,700     ","30,336     ","2,364     ",7.2     
CN121090,12,109,"St. Johns County, FL",2008,"93,621     ","88,891     ","4,730     ",5.1     
PA121350,12,111,"St. Lucie County, FL",2008,"123,438     ","112,615     ","10,823     ",8.8     
PA121370,12,113,"Santa Rosa County, FL",2008,"69,387     ","65,513     ","3,874     ",5.6     
CN121150,12,115,"Sarasota County, FL",2008,"170,903     ","158,944     ","11,959     ",7.0     
PS120500,12,117,"Seminole County, FL",2008,"242,950     ","229,441     ","13,509     ",5.6     
CN121190,12,119,"Sumter County, FL",2008,"31,325     ","29,636     ","1,689     ",5.4     
CN121210,12,121,"Suwannee County, FL",2008,"17,615     ","16,628     ",987     ,5.6     
CN121230,12,123,"Taylor County, FL",2008,"9,065     ","8,495     ",570     ,6.3     
CN121250,12,125,"Union County, FL",2008,"5,243     ","4,990     ",253     ,4.8     
CN121270,12,127,"Volusia County, FL",2008,"253,605     ","236,839     ","16,766     ",6.6     
CN121290,12,129,"Wakulla County, FL",2008,"15,368     ","14,676     ",692     ,4.5     
CN121310,12,131,"Walton County, FL",2008,"31,585     ","30,204     ","1,381     ",4.4     
CN121330,12,133,"Washington County, FL",2008,"9,913     ","9,305     ",608     ,6.1     
CN130010,13,001,"Appling County, GA",2008,"9,252     ","8,596     ",656     ,7.1     
CN130030,13,003,"Atkinson County, GA",2008,"3,453     ","3,169     ",284     ,8.2     
CN130050,13,005,"Bacon County, GA",2008,"4,764     ","4,464     ",300     ,6.3     
CN130070,13,007,"Baker County, GA",2008,"1,665     ","1,558     ",107     ,6.4     
CN130090,13,009,"Baldwin County, GA",2008,"21,015     ","19,386     ","1,629     ",7.8     
CN130110,13,011,"Banks County, GA",2008,"11,055     ","10,561     ",494     ,4.5     
CN130130,13,013,"Barrow County, GA",2008,"34,235     ","32,045     ","2,190     ",6.4     
CN130150,13,015,"Bartow County, GA",2008,"46,407     ","43,080     ","3,327     ",7.2     
CN130170,13,017,"Ben Hill County, GA",2008,"7,595     ","6,765     ",830     ,10.9     
CN130190,13,019,"Berrien County, GA",2008,"8,732     ","8,129     ",603     ,6.9     
CN130210,13,021,"Bibb County, GA",2008,"75,376     ","70,502     ","4,874     ",6.5     
CN130230,13,023,"Bleckley County, GA",2008,"5,334     ","4,968     ",366     ,6.9     
CN130250,13,025,"Brantley County, GA",2008,"7,711     ","7,222     ",489     ,6.3     
CN130270,13,027,"Brooks County, GA",2008,"8,520     ","8,045     ",475     ,5.6     
CN130290,13,029,"Bryan County, GA",2008,"16,679     ","15,858     ",821     ,4.9     
CN130310,13,031,"Bulloch County, GA",2008,"33,113     ","31,151     ","1,962     ",5.9     
CN130330,13,033,"Burke County, GA",2008,"10,049     ","9,181     ",868     ,8.6     
CN130350,13,035,"Butts County, GA",2008,"10,282     ","9,508     ",774     ,7.5     
CN130370,13,037,"Calhoun County, GA",2008,"2,421     ","2,230     ",191     ,7.9     
CN130390,13,039,"Camden County, GA",2008,"21,251     ","20,032     ","1,219     ",5.7     
CN130430,13,043,"Candler County, GA",2008,"4,314     ","4,041     ",273     ,6.3     
PA130600,13,045,"Carroll County, GA",2008,"53,649     ","50,061     ","3,588     ",6.7     
CN130470,13,047,"Catoosa County, GA",2008,"35,575     ","33,768     ","1,807     ",5.1     
CN130490,13,049,"Charlton County, GA",2008,"4,538     ","4,235     ",303     ,6.7     
PS130450,13,051,"Chatham County, GA",2008,"134,359     ","126,830     ","7,529     ",5.6     
CN130530,13,053,"Chattahoochee County, GA",2008,"1,733     ","1,534     ",199     ,11.5     
CN130550,13,055,"Chattooga County, GA",2008,"11,288     ","10,181     ","1,107     ",9.8     
PA130950,13,057,"Cherokee County, GA",2008,"110,276     ","104,440     ","5,836     ",5.3     
PA130550,13,059,"Clarke County, GA",2008,"66,345     ","63,014     ","3,331     ",5.0     
CN130610,13,061,"Clay County, GA",2008,"1,436     ","1,330     ",106     ,7.4     
PA131050,13,063,"Clayton County, GA",2008,"137,223     ","126,855     ","10,368     ",7.6     
CN130650,13,065,"Clinch County, GA",2008,"2,798     ","2,598     ",200     ,7.1     
PA131100,13,067,"Cobb County, GA",2008,"382,081     ","360,800     ","21,281     ",5.6     
CN130690,13,069,"Coffee County, GA",2008,"16,779     ","15,406     ","1,373     ",8.2     
CN130710,13,071,"Colquitt County, GA",2008,"20,740     ","19,499     ","1,241     ",6.0     
CN130730,13,073,"Columbia County, GA",2008,"60,329     ","57,484     ","2,845     ",4.7     
CN130750,13,075,"Cook County, GA",2008,"7,264     ","6,701     ",563     ,7.8     
CN130770,13,077,"Coweta County, GA",2008,"60,045     ","56,606     ","3,439     ",5.7     
CN130790,13,079,"Crawford County, GA",2008,"6,260     ","5,883     ",377     ,6.0     
CN130810,13,081,"Crisp County, GA",2008,"10,230     ","9,443     ",787     ,7.7     
CN130830,13,083,"Dade County, GA",2008,"8,456     ","7,983     ",473     ,5.6     
CN130850,13,085,"Dawson County, GA",2008,"11,222     ","10,561     ",661     ,5.9     
CN130870,13,087,"Decatur County, GA",2008,"12,016     ","11,099     ",917     ,7.6     
CN130890,13,089,"DeKalb County, GA",2008,"395,398     ","370,295     ","25,103     ",6.3     
CN130910,13,091,"Dodge County, GA",2008,"9,478     ","8,850     ",628     ,6.6     
CN130930,13,093,"Dooly County, GA",2008,"4,776     ","4,455     ",321     ,6.7     
CN130950,13,095,"Dougherty County, GA",2008,"42,191     ","39,261     ","2,930     ",6.9     
PA131000,13,097,"Douglas County, GA",2008,"65,280     ","61,051     ","4,229     ",6.5     
CN130990,13,099,"Early County, GA",2008,"5,475     ","5,107     ",368     ,6.7     
CN131010,13,101,"Echols County, GA",2008,"2,275     ","2,181     ",94     ,4.1     
CN131030,13,103,"Effingham County, GA",2008,"28,595     ","27,225     ","1,370     ",4.8     
CN131050,13,105,"Elbert County, GA",2008,"9,906     ","9,059     ",847     ,8.6     
CN131070,13,107,"Emanuel County, GA",2008,"10,583     ","9,785     ",798     ,7.5     
CN131090,13,109,"Evans County, GA",2008,"5,073     ","4,760     ",313     ,6.2     
CN131110,13,111,"Fannin County, GA",2008,"10,970     ","10,284     ",686     ,6.3     
CN131130,13,113,"Fayette County, GA",2008,"53,624     ","50,869     ","2,755     ",5.1     
PA130900,13,115,"Floyd County, GA",2008,"49,822     ","46,567     ","3,255     ",6.5     
CN131170,13,117,"Forsyth County, GA",2008,"84,607     ","80,512     ","4,095     ",4.8     
CN131190,13,119,"Franklin County, GA",2008,"10,436     ","9,705     ",731     ,7.0     
CN131210,13,121,"Fulton County, GA",2008,"491,279     ","459,651     ","31,628     ",6.4     
CN131230,13,123,"Gilmer County, GA",2008,"14,122     ","13,299     ",823     ,5.8     
CN131250,13,125,"Glascock County, GA",2008,"1,129     ","1,052     ",77     ,6.8     
PA130650,13,127,"Glynn County, GA",2008,"41,363     ","39,287     ","2,076     ",5.0     
CN131290,13,129,"Gordon County, GA",2008,"26,775     ","24,796     ","1,979     ",7.4     
CN131310,13,131,"Grady County, GA",2008,"11,971     ","11,252     ",719     ,6.0     
CN131330,13,133,"Greene County, GA",2008,"7,577     ","7,057     ",520     ,6.9     
PS130370,13,135,"Gwinnett County, GA",2008,"423,111     ","399,499     ","23,612     ",5.6     
CN131370,13,137,"Habersham County, GA",2008,"20,918     ","19,745     ","1,173     ",5.6     
PA130700,13,139,"Hall County, GA",2008,"92,616     ","87,658     ","4,958     ",5.4     
CN131410,13,141,"Hancock County, GA",2008,"3,439     ","2,996     ",443     ,12.9     
CN131430,13,143,"Haralson County, GA",2008,"12,961     ","12,118     ",843     ,6.5     
CN131450,13,145,"Harris County, GA",2008,"16,158     ","15,401     ",757     ,4.7     
CN131470,13,147,"Hart County, GA",2008,"10,681     ","9,738     ",943     ,8.8     
CN131490,13,149,"Heard County, GA",2008,"4,972     ","4,599     ",373     ,7.5     
CN131510,13,151,"Henry County, GA",2008,"97,533     ","91,559     ","5,974     ",6.1     
PA130350,13,153,"Houston County, GA",2008,"69,321     ","65,733     ","3,588     ",5.2     
CN131550,13,155,"Irwin County, GA",2008,"4,143     ","3,727     ",416     ,10.0     
CN131570,13,157,"Jackson County, GA",2008,"27,746     ","26,059     ","1,687     ",6.1     
CN131590,13,159,"Jasper County, GA",2008,"6,598     ","6,053     ",545     ,8.3     
CN131610,13,161,"Jeff Davis County, GA",2008,"5,313     ","4,792     ",521     ,9.8     
CN131630,13,163,"Jefferson County, GA",2008,"7,157     ","6,446     ",711     ,9.9     
CN131650,13,165,"Jenkins County, GA",2008,"2,845     ","2,393     ",452     ,15.9     
CN131670,13,167,"Johnson County, GA",2008,"3,722     ","3,426     ",296     ,8.0     
CN131690,13,169,"Jones County, GA",2008,"14,395     ","13,566     ",829     ,5.8     
CN131710,13,171,"Lamar County, GA",2008,"8,021     ","7,433     ",588     ,7.3     
CN131730,13,173,"Lanier County, GA",2008,"4,141     ","3,900     ",241     ,5.8     
CN131750,13,175,"Laurens County, GA",2008,"22,379     ","20,785     ","1,594     ",7.1     
CN131770,13,177,"Lee County, GA",2008,"17,665     ","16,870     ",795     ,4.5     
CN131790,13,179,"Liberty County, GA",2008,"25,480     ","23,935     ","1,545     ",6.1     
CN131810,13,181,"Lincoln County, GA",2008,"3,894     ","3,618     ",276     ,7.1     
CN131830,13,183,"Long County, GA",2008,"6,223     ","5,940     ",283     ,4.5     
PA130750,13,185,"Lowndes County, GA",2008,"54,559     ","51,617     ","2,942     ",5.4     
CN131870,13,187,"Lumpkin County, GA",2008,"13,399     ","12,467     ",932     ,7.0     
CN131890,13,189,"McDuffie County, GA",2008,"10,743     ","9,898     ",845     ,7.9     
CN131910,13,191,"McIntosh County, GA",2008,"5,501     ","5,180     ",321     ,5.8     
CN131930,13,193,"Macon County, GA",2008,"5,128     ","4,694     ",434     ,8.5     
CN131950,13,195,"Madison County, GA",2008,"16,362     ","15,518     ",844     ,5.2     
CN131970,13,197,"Marion County, GA",2008,"3,351     ","3,147     ",204     ,6.1     
CN131990,13,199,"Meriwether County, GA",2008,"9,720     ","8,901     ",819     ,8.4     
CN132010,13,201,"Miller County, GA",2008,"3,608     ","3,431     ",177     ,4.9     
CN132050,13,205,"Mitchell County, GA",2008,"10,503     ","9,783     ",720     ,6.9     
CN132070,13,207,"Monroe County, GA",2008,"13,884     ","13,097     ",787     ,5.7     
CN132090,13,209,"Montgomery County, GA",2008,"4,628     ","4,293     ",335     ,7.2     
CN132110,13,211,"Morgan County, GA",2008,"9,648     ","9,079     ",569     ,5.9     
CN132130,13,213,"Murray County, GA",2008,"20,569     ","19,048     ","1,521     ",7.4     
PA130400,13,215,"Muscogee County, GA",2008,"85,976     ","80,680     ","5,296     ",6.2     
CN132170,13,217,"Newton County, GA",2008,"47,007     ","43,447     ","3,560     ",7.6     
CN132190,13,219,"Oconee County, GA",2008,"18,550     ","17,808     ",742     ,4.0     
CN132210,13,221,"Oglethorpe County, GA",2008,"7,975     ","7,566     ",409     ,5.1     
CN132230,13,223,"Paulding County, GA",2008,"66,525     ","62,533     ","3,992     ",6.0     
